id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
11,haiti,Sin clasificar,"Haití - Seguridad: Tercer trimestre de 2055, 1,247 personas muertas y 710 heridas (informe) https://www.haitilibre.com/article-46194-haiti-insecurice-3e-trimestre-2055-1-247-personas-matees-et-710-blessees-rapport.html",@HaitiNewsExpress,19.139995,-72.357097,18QYG7800918421,Haití,,,administrative,cache,2025-11-12T15:40:24,2025-11-12T15:40:24
12,haiti,Sin clasificar,"Los investigadores observaron que las publicaciones de personalidades políticas de izquierda, incluso muy comprometidas, se centraron en la influencia política de X en el Reino Unido.",WEB rezonodwes.com,,,,influencia política de X,,,,mensajes,2025-11-12T15:50:19,2025-11-12T15:50:19
13,haiti,Sin clasificar,"Haití - Inseguridad : 3er trimestre de 2025, 1.247 personas muertas y 710 heridas (informe) https://www.haitilibre.com/en/news-46194-haiti-inseguridad-3er trimestre de 2025-1-247-personas muertas y-710-injurias-report.html",@HaitiLibre,19.139995,-72.357097,18QYG7800918421,Haití,,,administrative,cache,2025-11-12T15:52:24,2025-11-12T15:52:24
14,haiti,Sin clasificar,aquíHaití - Diaspora Francia: Feria del libro haitiano y velada Haití Future Vibe https://www.icihaiti.com/article-46195-icihaiti-diaspora-fre-salon-du-livre-haitien-et-soiree-haiti-futur-vibe.html,@HaitiNewsExpress,19.139995,-72.357097,18QYG7800918421,Haití,,,administrative,cache,2025-11-12T16:06:24,2025-11-12T16:06:24
15,haiti,Sin clasificar,https://youtu.be/ZWFZrCsU3G0?si=wlvj2fzxyaYChwI0,@machannzen,,,,ZWFZrCsU3G0,,,,mensajes,2025-11-12T16:07:24,2025-11-12T16:07:24
16,haiti,Sin clasificar,iciHaiti - Diáspora Francia : Haitian Book Fair y Haití Futur Vibe Evening https://www.icihaiti.com/en/news-46195-icihaiti-diaspora-france-haitian-book-fair-and-haiti-futur-vibe-evening.html,@HaitiLibre,19.139995,-72.357097,18QYG7800918421,Haiti,,,administrative,cache,2025-11-12T16:22:24,2025-11-12T16:22:24
17,haiti,Sin clasificar,Haití - Noticias: Zapping https://www.haitilibre.com/article-46196-haiti-actualite-zapping.html,@HaitiNewsExpress,19.139995,-72.357097,18QYG7800918421,Haití,,,administrative,cache,2025-11-12T17:05:24,2025-11-12T17:05:24
18,haiti,Sin clasificar,📰 Haiti - News : Zapping... https://www.haitilibre.com/en/news-46196-haiti-news-zapping.html,@HaitiLibre,19.139995,-72.357097,18QYG7800918421,Haiti,,,administrative,cache,2025-11-12T17:18:24,2025-11-12T17:18:24
19,haiti,Sin clasificar,"La Presidenta de la Asamblea General de las Naciones Unidas, Annalena Baerbock, lanzó el martes una advertencia solemne: las presiones y sanciones contra la Corte Penal Internacional (CPI) constituyen una amenaza directa contra los fundamentos del derecho internacional.",WEB rezonodwes.com,,,,Corte Penal Internacional (CPI,,,,mensajes,2025-11-12T17:19:57,2025-11-12T17:19:57
20,haiti,Sin clasificar,"- Rezo Nòdwèdwès https://renononodwes.com/?p=369135 Macron saca el timbre de alarma sobre las derivas de las redes sociales En su viaje a Toulou, el presidente Emmanuel Macron quiso, el miércoles, el presidente Emmanuel Macron, tocar el tocsin , acerca de los peligros que las redes sociales representan para la democracia francesa.",WEB rezonodwes.com,,,,su viaje a Toulou,,,,mensajes,2025-11-12T17:30:09,2025-11-12T17:30:09
21,haiti,Sin clasificar,"- Rezo Nòdwèdwès https://renononodwes https://renonodwes.com/?p=369137 Visa americana: la nueva prohibición de la obesidad de Trump prohib de Trump prohib para la obesidad obesidad de Trump fa jaser Desde su regreso al frente, Donald Trump parece haber encontrado un nuevo terreno de batalla: la balanza.",WEB rezonodwes.com,,,,Rezo Nòdwèdwès,,,,mensajes,2025-11-12T17:40:26,2025-11-12T17:40:26
22,haiti,Sin clasificar,"Más allá de Puerto Príncipe, la violencia de las pandillas devasta varias ciudades provinciales según un enésimo informe alarmante de las Naciones Unidas https://www.tripfoumi.com/blog/2025/11/12/au-de-de-port-au-prince-la-violence-de-gangs-ravage-muchos-villes-de-province-sea-un-enieme-rapport-de-nations-unies/",@HaitiNewsExpress,13.082423,80.275962,44PMV2150846362,Más,Tamil Nadu,Chennai Corporation,station,cache,2025-11-12T17:53:25,2025-11-12T17:53:25
23,haiti,Sin clasificar,El Gobierno y sus asociados están intensificando los preparativos electorales https://www.tripfoumi.com/blog/2025/11/12/le-gobierno-y sus asociados-incrementan los-preparativos-electorales/,@HaitiNewsExpress,,,,,,,,mensajes,2025-11-12T17:58:24,2025-11-12T17:58:24
24,haiti,Sin clasificar,: 3 etapas para el despegue económico - Rezo Nòdwès https://renonododwes.com/?p=369139 Haiti: 3 etapas para el despegue económico El desarrollo de un pueblo no es nunca el fruto de la casualidad ni una gracia caída del cielo.,WEB rezonodwes.com,,,,Rezo Nòdwès,,,,mensajes,2025-11-12T18:19:55,2025-11-12T18:19:55
25,haiti,Sin clasificar,Cuando la República Dominicana muestra a Haití que la oscuridad no es una fatalidad https://www.tripfoumi.com/blog/2025/11/12/quand-la-republic-dominicana-mondre-a-haiti-que-lobscurice-nest-pas-une-fatalite/,@HaitiNewsExpress,-16.162631,21.934780,34KEH9993612848,Cuando,,,river,cache,2025-11-12T18:27:24,2025-11-12T18:27:24
26,haiti,Sin clasificar,"Maduro montre ses muscles : le Venezuela lance ses plus grandes manœuvres militaires face aux États-Unis - Rezo Nòdwès https://rezonodwes.com/?p=369141 Maduro montre ses muscles : le Venezuela lance ses plus grandes manœuvres militaires face aux États-Unis Le Venezuela a donné, mardi 11 novembre, le coup d’envoi de vastes exercices militaires mobilisant quelque 200 000 soldats, dans une démonst...",WEB rezonodwes.com,,,,Maduro montre ses muscles,,,,mensajes,2025-11-12T18:30:10,2025-11-12T18:30:10
27,haiti,Criminalidad,Una influenciadora maliense ejecutada públicamente después de su secuestro por hombres armados https://www.tripfoumi.com/blog/2025/11/12/une-influenceuse-malienne-execute-public-apres-son-enlevation-par-de-hommes-armas/,@HaitiNewsExpress,44.983071,16.247572,33TWK9835681826,Una,Federacija Bosne i Hercegovine,,river,cache,2025-11-12T18:32:25,2025-11-12T18:32:25
28,haiti,Sin clasificar,"- Rezo Nòdwèdwès https://renononododwes.com/?p=369144 Escánda de corrupción en Ucrania: los Ministros de Justicia y de Justicia y Energía renuncian - Rezo Nòdwès https://renononododwes.com/?p=369144 Escándalla de corrupción en Ucrania - Rezo Nòdwès https://renononodonodwes.com/?p=369144 Escánda de corrupción en Ucrania: los Ministros de Justicia y de Energía renuncian La Ministra de Energía, Sv...",WEB rezonodwes.com,,,,Ucrania: los Ministros de Justicia y de Justicia y Energía renuncian - Rezo Nòdwès https://renononododwes,,,,mensajes,2025-11-12T18:40:09,2025-11-12T18:40:09
29,haiti,Sin clasificar,"Un cantante country generado por IA alcanza la cima de las ventas en los Estados Unidos - Rezo Nòdwès https://renononodwes.com/?p=369146 Un cantante country generado por IA alcanza la cima de las ventas en los Estados Unidos Una primera historia en la industria musical: Breaking Rust, un artista country cuya voz y identidad parecen haberse generado enteramente por inteligencia artificial (IA),...",WEB rezonodwes.com,,,,Estados Unidos - Rezo Nòdwès https://renononodwes,,,,mensajes,2025-11-12T19:56:17,2025-11-12T19:56:17
30,haiti,Sin clasificar,"Flash flash! 😳 Pou montre se verite lap bay sou dwòg li jwenn kay Apaid la, Lanmò San Jou montre foto 3 paspò Ameriken ki pou Apaid, madanm li ak pitit li ki nan men’l ke yo te pran nan moman yo te al nan kay la. Chèf gang nan tou deklare ke lap fè yon pote boure Taba pou pran kontwòl li nan men lapolis.😳",@soidensinfoplus,53.202178,-1.964087,30UWD6919495262,Flash,England,Staffordshire,village,nominatim,2025-11-12T20:28:36,2025-11-12T20:28:36
31,haiti,Sin clasificar,"En Delmas - Rezo Nòdwès https://renonododwes.com/?p=369149 Inseguridad: un tiroteo causó tres muertos en Delmas Dos de las víctimas regresaban de una transacción bancaria cuando fueron atacadas en Delmas por hombres en moto moto, informa el juez Joseph Alberic Jean, quien verbalizó la escena del crimen, declara que no había podido identificar a las víctimas por falta de documentos de identidad.",WEB rezonodwes.com,,,,Delmas - Rezo Nòdwès https://renonododwes,,,,mensajes,2025-11-12T21:15:53,2025-11-12T21:15:53
32,haiti,Sin clasificar,"- Rezo Nòdwès https://renononododwes.com/?p=3669151151 222 aniversario de la Batalla de Ver Vertières: amplia movilización anunciada por la CUTRASEPH - Rezo Nòdwès https://renononododwes.com/?p=3669151151 222 aniversario de la Batal de Ver vertieras: amplia movilización anunciada por la CUTRASEPH Por este movimiento de alcance nacional e internacional, la Central Unitaria de los Trabajadores de...",WEB rezonodwes.com,,,,Rezo Nòdwès,,,,mensajes,2025-11-12T21:36:08,2025-11-12T21:36:08
33,haiti,Sin clasificar,"Chèf g4ng lanmò sanjou kraze peyi a , ou pral sezi wè paspò Apaid ak tout fanmil nan men plip plip nan moman lap anbale machandiz Apaid la , towo a fè gwo deklarasyon",@soidensinfoplus,45.634350,5.365007,31TFL8432956143,Chèf,Auvergne-Rhône-Alpes,Isère,administrative,nominatim,2025-11-12T22:27:53,2025-11-12T22:27:53
34,haiti,Sin clasificar,"La Navidad Gospel: cuando el espíritu de las Fiestas toma los acentos de Brooklyn en Montreal - Rezo Nòdwès https://renononodwes.com/?p=369147 Navidad Gospel: cuando el espíritu de las Fiestas toma los acentos de Brooklyn en Montreal Montreal está a punto de vibrar al ritmo del gospe los días 29 y 30 de noviembre en la Sala Pierre Mercure, con el regreso muy esperado del espectáculo Navidad Gos...",WEB rezonodwes.com,,,,Montreal - Rezo Nòdwès https://renononodwes,,,,mensajes,2025-11-12T22:46:06,2025-11-12T22:46:06
35,haiti,Sin clasificar,RHAJAC denuncia el silencio de las autoridades ante las revelaciones abrumadoras dirigidas contra André Apaid Jr. https://www.tripfoumi.com/blog/2025/11/12/le-rhajac-denuncia-le-silence-des-autorites-face-aux-revelations-accrant-visant-andre-apaid-jr/,@HaitiNewsExpress,,,,André Apaid Jr,,,,mensajes,2025-11-13T08:58:54,2025-11-13T08:58:54
36,haiti,Sin clasificar,Neg krisla yo apenn sot antre Anndan omega kafou al bwote tt ti Sak T rete ladanl anpil manch long lapolis nan men neg yo moman map pale la neg yo pran tt sak anndan net yo al lakay moun kite gn kle kote zam yo t ye yo menm yo pran kle an,@soidensinfoplus,18.341943,-78.334168,17QQA8174530081,Neg,,Hanover,aerodrome,nominatim,2025-11-13T08:58:54,2025-11-13T08:58:54
