id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
11,campello,Sin clasificar,Una app y una web para conocer el estado del tráfico y de los aparcamientos en tiempo real de Alicante https://www.informacion.es/alicante/2025/11/10/alicante-lanza-app-web-conocer-trafico-aparcamiento-123573227.html Una app y una web para conocer el estado del tráfico y de los aparcamientos en tiempo real de Alicante Las nuevas herramientas impulsadas por el Ayuntamiento forman parte del proye...,WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,tiempo real de Alicante https://www,,渋谷区,theatre,nominatim,2025-11-11T10:44:40,2025-11-11T10:44:40
12,campello,Sin clasificar,"#ReunionsDeBarri 👥💬 En parlem? Hui, dimarts 11, 2⃣ noves cites del calendari de novembre: 🙋🏻‍♀️ La Faroleta-Diana, amb Melani Ivars (📍 Centre Social) 🙋🏻‍♀️ Oest-Campaments, amb M.",@AjuntamentDeDenia,,,,parlem? Hui,,,,mensajes,2025-11-11T10:55:00,2025-11-11T10:55:00
13,campello,Sin clasificar,Golpe al menudeo de drogas en una vivienda de Elche https://diariodealicante.net/golpe-menudeo-drogas-vivienda-elche/,@diarioAlicante,,,,una vivienda de Elche https://diariodealicante,,,,mensajes,2025-11-11T10:55:01,2025-11-11T10:55:01
14,campello,Sin clasificar,Pleno 11 de noviembre ➡ El Ayuntamiento de #Calp celebrará hoy martes 11 de noviembre a las 17 horas pleno ordinario con el siguiente orden del día⬇️. 📱 Podréis seguirlo a través del canal de YouTube del Ayuntamiento de Calp. 👇 📅 11/11/2025 00:00 https://calpcomunica.calp.es/event/pleno-11-de-noviembre/?lang=es 🔖 #Anuncios,@AyuntamientodeCalp,38.644325,0.046012,31SBC4290881448,Calp,Comunitat Valenciana,,administrative,cache,2025-11-11T11:01:01,2025-11-11T11:01:01
15,campello,Sin clasificar,"La Guardia Civil promueve la VII Ciberliga, un reto nacional de ciberseguridad para estudiantes de 4º de ESO https://diariodealicante.net/la-guardia-civil-promueve-la-vii-ciberliga-un-reto-nacional-de-ciberseguridad-para-estudiantes-de-4o-de-eso/",@diarioAlicante,37.381825,-5.736136,30STG5774740744,Guardia Civil,Andalucía,,police,nominatim,2025-11-11T11:29:01,2025-11-11T11:29:01
16,campello,Sin clasificar,Tellado asegura que Feijóo anunciará en breve al sustituto de Mazón https://diariodealicante.net/tellado-feijoo-anunciara-breve-sustituto-mazon/,@diarioAlicante,,,,breve al sustituto de Mazón https://diariodealicante,,,,mensajes,2025-11-11T11:49:01,2025-11-11T11:49:01
17,campello,Sin clasificar,Torrevieja será la sede del Low Festival 2026 tras su salida de Benidorm https://www.informacion.es/vega-baja/2025/11/11/low-festival-muda-torrevieja-beni-123585537.html Torrevieja será la sede del Low Festival 2026 tras su salida de Benidorm Los promotores del festival y el Ayuntamiento de Torrevieja tienen previsto anunciarlo oficialmente en una rueda de prensa este martes tras su trayectoria...,WEB www.informacion.es,,,,una rueda de prensa este martes tras su trayectoria,,,,mensajes,2025-11-11T11:54:40,2025-11-11T11:54:40
18,campello,Sin clasificar,"Así es el «búnker» en el que vivirá Messi durante esta semana en Alicante https://www.informacion.es/deportes/2025/11/10/bunker-vivira-messi-durante-semana-123569188.html Así es el «búnker» en el que vivirá Messi durante esta semana en Alicante La Finca Resort, en Algorfa, será el cuartel general de la selección argentina hasta su viaje a Angola Imagen de La Finca Resort; en el detalle, Messi c...",WEB www.informacion.es,51.208697,89.234375,45UXS5607275405,Así,,,continent,cache,2025-11-11T11:54:41,2025-11-11T11:54:41
19,campello,Sin clasificar,Inscripciones Feria de Navidad 🎄🌠🔔 Se amplía dos días más el plazo de inscripciones en la Fira de Nadal.,@AyuntamientodeCalp,,,,Fira de Nadal,,,,mensajes,2025-11-11T12:01:38,2025-11-11T12:01:38
20,campello,Sin clasificar,"Noticias de Alicante Dicen que todo lo bueno se acaba, y aunque «Menjars de la Terra», las jornadas gastronómicas más populares de la provincia, preparan ya la última etapa de una brillante temporada, seguro que las próximas serán también inolvidables.",@AlicanteDirectoNews,,,,Alicante Dicen,,,,mensajes,2025-11-11T12:20:01,2025-11-11T12:20:01
21,campello,Sin clasificar,Presentación del proyecto Calp Next Solutions 🗓 Miércoles 12 de noviembre · 19:30 h.,@AyuntamientodeCalp,13.710158,123.745659,51PWR8062615795,Presentación,Camarines Sur,,town,nominatim,2025-11-11T13:33:33,2025-11-11T13:33:33
22,campello,Sin clasificar,La empresa Callnak del Parque Científico de la UMH cierra una inyección de capital por valor de 200.000 euros https://diariodealicante.net/callnak-parque-cientifico-umh-cierra-inyeccion-capital/,@diarioAlicante,,,,Callnak,,,,mensajes,2025-11-11T13:33:34,2025-11-11T13:33:34
23,campello,Sin clasificar,"Aspe y la Asociación Musical firman un convenio Noticias de Aspe (RSS) El Ayuntamiento de Aspe y la Asociación Musical La Esperanza han formalizado un convenio de colaboración con el objetivo de fomentar aspectos culturales, artísticos y recreativos en la localidad. El alcalde de Aspe, Antonio...",@santaelenaaspe,-25.753739,-65.592584,20JKS3994649029,localidad,Salta,,locality,nominatim,2025-11-11T13:33:34,2025-11-11T13:33:34
24,campello,Sin clasificar,"El Ayuntamiento de Aspe y la Asociación Musical firman un convenio Ayuntamiento de Aspe (RSS) El Ayuntamiento de Aspe y la Asociación Musical La Esperanza han formalizado un convenio de colaboración con el objetivo de fomentar aspectos culturales, artísticos y recreativos en la localidad.",@santaelenaaspe,-25.753739,-65.592584,20JKS3994649029,localidad,Salta,,locality,cache,2025-11-11T13:33:34,2025-11-11T13:33:34
25,campello,Sin clasificar,"¿Quieres acreditarte como gestor/a de colonias felinas? Ayuntamiento de Aspe (RSS) Si te interesa colaborar en el cuidado y control de las colonias felinas del municipio, infórmate sobre cómo obtener tu acreditación en el Departamento de Servicios a las Personas (La Posada) o en el Punto de Información del propio Ayuntamiento de Aspe.",@santaelenaaspe,,,,cuidado y control de las colonias felinas del municipio,,,,mensajes,2025-11-11T13:33:34,2025-11-11T13:33:34
26,campello,Sin clasificar,AVISO IMPORTANTE- Corte de agua Ayuntamiento de Aspe (RSS) Previsto para mañana miércoles 12 de noviembre de 2025 a partir de las 09:00h.,@santaelenaaspe,,,,Aviso Importante,,,,mensajes,2025-11-11T13:33:34,2025-11-11T13:33:34
27,campello,Sin clasificar,"Ayuntamiento y Cofradía reclaman mejoras en las instalaciones del puerto | Noticias del Ayuntamiento de Calp https://noticias.calp.es/es/noticia/ayuntamiento-y-cofrad%C3%ADa-reclaman-mejoras-en-las-instalaciones-del-puerto Ayuntamiento y Cofradía reclaman mejoras en las instalaciones del puerto La alcaldesa de Calp, Ana Sala, y la concejal de Pesca, Mariola Mulet, junto al Patrón Mayor de la Co...",WEB noticias.calp.es,-25.974568,32.572207,36JVS5717827062,instalaciones del puerto | Noticias del Ayuntamiento de Calp https://noticias,Zona Sul,Cidade de Maputo,office,nominatim,2025-11-11T13:54:03,2025-11-11T13:54:03
28,campello,Sin clasificar,Calp se incorpora al proyecto Alicante Renace con su primer emplazamiento ecológico en Las Salinas | Noticias del Ayuntamiento de Calp https://noticias.calp.es/es/noticia/calp-se-incorpora-al-proyecto-alicante-renace-con-su-primer-emplazamiento-ecol%C3%B3gico-en-las Calp se incorpora al proyecto Alicante Renace con su primer emplazamiento ecológico en Las Salinas El Ayuntamiento de Calp ha form...,WEB noticias.calp.es,-25.974568,32.572207,36JVS5717827062,Salinas | Noticias del Ayuntamiento de Calp https://noticias,Zona Sul,Cidade de Maputo,office,nominatim,2025-11-11T13:54:04,2025-11-11T13:54:04
29,campello,Sin clasificar,Expedición y renovación de DNIs y pasaportes ℹ️ La Unidad de Vehículos Integrales de Documentación de la Policía Nacional visitará Calp el 4 de diciembre para la expedición y renovación de DNIs y pasaportes.,@AyuntamientodeCalp,36.537062,-6.291978,29SQA4242846931,Expedición,Andalucía,Bahía de Cádiz,memorial,nominatim,2025-11-11T14:00:42,2025-11-11T14:00:42
30,campello,Sin clasificar,Feijóo propone a Pérez Llorca para sustituir a Mazón como presidente de la Generalitat https://diariodealicante.net/feijoo-propone-perez-llorca-sustituir-mazon/,@diarioAlicante,-32.931667,-60.699511,20HQJ1509153940,Feijóo,Gran Rosario,Distrito Noroeste,residential,nominatim,2025-11-11T14:10:43,2025-11-11T14:10:43
31,campello,Sin clasificar,Santa Pola cobrará directamente a partir de este año la tasa de alcantarillado y aguas pluviales https://diariodealicante.net/santa-pola-cobrara-directamente-tasa-alcantarillado-aguas-pluviales/,@diarioAlicante,38.192364,-0.555546,30SYH1407029983,Santa Pola,Comunitat Valenciana,,administrative,nominatim,2025-11-11T14:28:42,2025-11-11T14:28:42
32,campello,Sin clasificar,Desmantelan en Alicante un laboratorio de cocaína oculto tras envíos de pulpa de fruta https://diariodealicante.net/alicante-laboratorio-cocaina-pulpa-fruta/,@diarioAlicante,,,,Alicante un laboratorio de cocaína oculto tras envíos de pulpa de fruta https://diariodealicante,,,,mensajes,2025-11-11T14:33:43,2025-11-11T14:33:43
33,campello,Sin clasificar,El IX Duatlón CTB ‘Ciudad de Elche’ se celebrará el 16 de noviembre https://diariodealicante.net/ix-duatlon-ctb-ciudad-elche-16-de-noviembre/,@diarioAlicante,,,,IX Duatlón CTB,,,,mensajes,2025-11-11T14:38:43,2025-11-11T14:38:43
34,campello,Sin clasificar,"Alicante sigue creciendo, pero la mejoría no llega a las familias ni a las pymes https://diariodealicante.net/alicante-mejoria-no-familias-pymes/",@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-11T14:41:33,2025-11-11T14:41:33
35,campello,Sin clasificar,Feijóo propone a Pérez Llorca para relevar a Mazón como president de la Generalitat https://www.informacion.es/nacional/2025/11/11/feijoo-elige-perez-llorca-candidato-123593528.html Feijóo propone a Pérez Llorca para relevar a Mazón como president de la Generalitat El líder del PP ha hablado ya con el valenciano para comunicar que se propondrá su nombre a Vox como nuevo president Valencia VLC R...,WEB www.informacion.es,-32.931667,-60.699511,20HQJ1509153940,Feijóo,Gran Rosario,Distrito Noroeste,residential,cache,2025-11-11T14:52:10,2025-11-11T14:52:10
36,campello,Sin clasificar,Messi y Argentina entrenarán este jueves en Elche...,WEB www.informacion.es,38.265331,-0.698839,30SYH0131837759,Elche,Comunitat Valenciana,Elx / Elche,administrative,cache,2025-11-11T14:52:10,2025-11-11T14:52:10
37,campello,Sin clasificar,MAPAS | Consulta la ubicación exacta de los seis nuevos radares de la DGT en la provincia de Alicante https://www.informacion.es/alicante/2025/11/11/radares-alicante-mapa-ubicacion-dv-loc-123594128.html MAPAS | Consulta la ubicación exacta de los seis nuevos radares de la DGT en la provincia de Alicante Tres de estos controles de velocidad son de tramo mientras que el resto son convencionales N...,WEB www.informacion.es,38.609596,-0.273310,30SYH3742076981,Alicante https://www,Comunitat Valenciana,,art,cache,2025-11-11T14:52:11,2025-11-11T14:52:11
38,campello,Sin clasificar,"Alicante amplía cinco millones su crédito para reformar la plaza del Ayuntamiento, los Aba6 y diversas mejoras https://diariodealicante.net/alicante-reformar-plaza-ayuntamiento-aba6/",@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-11T14:54:33,2025-11-11T14:54:33
39,campello,Sin clasificar,"Ayuntamiento y Cofradía reclaman mejoras en las instalaciones del puerto La alcaldesa de Calp, Ana Sala, y la concejal de Pesca, Mariola Mulet, junto al Patrón Mayor de la Cofradía, Paco Catalá, y el Secretario de la entidad, Santos Pastor, mantuvieron ayer una reunión con el Director General de Costas y Puertos, Marc García, para conocer la situación de las distintas reclamaciones sobre el pue...",@AyuntamientodeCalp,,,,instalaciones del puerto La alcaldesa de Calp,,,,mensajes,2025-11-11T15:00:33,2025-11-11T15:00:33
40,campello,Sin clasificar,https://cadenaser.com/comunitat-valenciana/2025/11/11/detenidos-tres-hombres-en-elda-por-robar-en-una-vivienda-radio-elda,@alicanteprensapolicianacional,,,,,,,,mensajes,2025-11-11T15:05:34,2025-11-11T15:05:34
41,campello,Sin clasificar,"Las obras del Mercado Central, Porfirio Pascual o San Antón centran las inversiones de Pimesa en 2026 https://diariodealicante.net/obras-mercado-central-porfirio-ascual-san-anton-2026/",@diarioAlicante,39.473492,-0.378905,30SYJ2545972602,Mercado Central,Comunitat Valenciana,Comarca de València,attraction,nominatim,2025-11-11T15:08:34,2025-11-11T15:08:34
42,campello,Sin clasificar,"Noticias de Alicante El declive de la Escuela de Arte y Superior de Diseño de Alicante, que ha encendido a los alumnos y profesores, tras estar cerrada cuatro semanas por una plaga de pulgas, ha saltado al terreno político.",@AlicanteDirectoNews,38.343637,-0.488171,30SYH1951546929,Alicante El,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-11T15:09:33,2025-11-11T15:09:33
43,campello,Disturbios Civiles,"Noticias de Alicante Los centros educativos de la provincia de Alicante afrontan una cascada de protestas y varias jornadas de huelga durante este curso, convocadas por los sindicatos STEPV, CSIF, CCOO y UGT, y respaldadas por la Plataforma en Defensa de la Enseñanza Pública, para reivindicar a la Conselleria de Educación mejoras salariales para los docentes, un refuerzo de las plantillas y la...",@AlicanteDirectoNews,,,,Defensa de la Enseñanza Pública,,,,mensajes,2025-11-11T15:09:33,2025-11-11T15:09:33
44,campello,Disturbios Civiles,"Noticias de Alicante La Dirección General de Tráfico (DGT) instalará seis nuevos radares en la provincia de Alicante. Estos nuevos medidores se pondrán en marcha en breve y de ellos, tres son de tramo. via Información - Alicante https://ift.tt/jcPyvm5 #AlicanteDirecto #Noticias #Alicante #Alacant #Fiestas #Eventos",@AlicanteDirectoNews,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-11T15:09:33,2025-11-11T15:09:33
45,campello,Sin clasificar,Noticias de Alicante Alicante se prepara para una Navidad llena de luz.,@AlicanteDirectoNews,38.343637,-0.488171,30SYH1951546929,Alicante Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-11T16:21:53,2025-11-11T16:21:53
46,campello,Disturbios Civiles,"Noticias de Alicante Una semana después de arrancar la huelga indefinida del profesorado experto de Formación Profesional (FP) los ánimos de los estudiantes están por las nubes, ya que a estas alturas del curso hay quienes no han recibido ninguna clase de ciertos módulos.",@AlicanteDirectoNews,,,,Noticias de Alicante Una semana después de arrancar la huelga indefinida del profesorado experto de Formación Profesional (FP,,,,mensajes,2025-11-11T16:21:53,2025-11-11T16:21:53
47,campello,Sin clasificar,El Plan Casa Fácil de Elche avanza en su primera fase con el inicio de la licitación de 200 viviendas públicas https://diariodealicante.net/plan-casa-facil-elche-primera-fase-inicio-licitacion-viviendas-publicas/,@diarioAlicante,,,,su primera fase con el inicio de la licitación de 200 viviendas públicas https://diariodealicante,,,,mensajes,2025-11-11T16:21:55,2025-11-11T16:21:55
48,campello,Sin clasificar,"Low Festival se traslada a Torrevieja y confirma a Editors, Alcalá Norte y Fangoria para su próxima cita https://diariodealicante.net/low-festival-torrevieja-editors-alcala-norte-fangoria/",@diarioAlicante,52.487766,7.297971,32ULD8443316652,Low Festival,Niedersachsen,Landkreis Emsland,industrial,cache,2025-11-11T16:21:55,2025-11-11T16:21:55
49,campello,Sin clasificar,Alicante agiliza el inicio de las reformas en siete centros educativos con la aprobación de los planes de seguridad https://diariodealicante.net/alicante-reformas-siete-centros-educativos/,@diarioAlicante,,,,siete centros educativos con la aprobación de los planes de seguridad https://diariodealicante,,,,mensajes,2025-11-11T16:21:55,2025-11-11T16:21:55
50,campello,Sin clasificar,Elche celebra diversas actividades por el XXV aniversario del Palmeral como Patrimonio de la Humanidad https://diariodealicante.net/elche-actividades-anversario-palmeral-patrimonio-humanidad/,@diarioAlicante,38.265331,-0.698839,30SYH0131837759,Elche,Comunitat Valenciana,Elx / Elche,administrative,cache,2025-11-11T16:21:55,2025-11-11T16:21:55
51,campello,Sin clasificar,Vinoteando: un viaje por los vinos de España sin salir de Alicante https://diariodealicante.net/vinoteando-alicante/,@diarioAlicante,,,,Vinoteando,,,,mensajes,2025-11-11T16:21:55,2025-11-11T16:21:55
52,campello,Sin clasificar,Pérez Llorca asume el relevo de Mazón con el compromiso de impulsar la reconstrucción de la Comunitat https://diariodealicante.net/perez-llorca-asume-relevo-mazon/,@diarioAlicante,39.468483,-0.392010,30SYJ2434872013,Pérez Llorca,Comunitat Valenciana,Comarca de València,bus_stop,nominatim,2025-11-11T16:21:55,2025-11-11T16:21:55
53,campello,Sin clasificar,Unos 2.000 atletas participan en la Carrera de las Ciudades de Alicante el 23 de noviembre https://diariodealicante.net/carrera-ciudadesalicante/,@diarioAlicante,,,,Carrera de las Ciudades de Alicante el 23 de noviembre https://diariodealicante,,,,mensajes,2025-11-11T16:21:55,2025-11-11T16:21:55
54,campello,Sin clasificar,Feijóo propone a Pérez Llorca para relevar a Mazón como president de la Generalitat https://www.informacion.es/comunidad-valenciana/2025/11/11/feijoo-elige-perez-llorca-candidato-123593528.html Feijóo propone a Pérez Llorca para relevar a Mazón como president de la Generalitat El líder del PP ha hablado ya con el secretario general del PPCV para anunciarle que propondrá su nombre a Vox como nue...,WEB www.informacion.es,-32.931667,-60.699511,20HQJ1509153940,Feijóo,Gran Rosario,Distrito Noroeste,residential,cache,2025-11-11T16:22:25,2025-11-11T16:22:25
55,campello,Sin clasificar,"Las primeras confirmaciones del Low en Torrevieja https://www.informacion.es/cultura/2025/11/11/primeras-confirmaciones-low-festival-torrevieja-123590504.html Las primeras confirmaciones del Low en Torrevieja El cartel del festival de 2026 anuncia a Editors, Dani Fernández, Fangoria y Alcalá Norte, entre la primera tanda de artistas y bandas.",WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,Torrevieja https://www,,渋谷区,theatre,nominatim,2025-11-11T16:22:26,2025-11-11T16:22:26
56,campello,Sin clasificar,Avanza en Jávea la construcción de 82 viviendas de protección pública https://diariodealicante.net/javea-viviendas-proteccion-publica/,@diarioAlicante,,,,Jávea la construcción de 82 viviendas de protección pública https://diariodealicante,,,,mensajes,2025-11-11T16:52:22,2025-11-11T16:52:22
57,campello,Sin clasificar,"La Concejalía de Urbanismo de Aspe continúa con el asfaltado y mejora de caminos rurales Noticias de Aspe (RSS) La Concejalía de Urbanismo del Ayuntamiento de Aspe sigue avanzando en el plan de mejora y acondicionamiento de los caminos rurales del municipio con una nueva licitación valorada en torno a 200.000 euros, destinada al arreglo de diversos...",@santaelenaaspe,,,,plan de mejora y acondicionamiento de los caminos rurales del municipio con una nueva licitación valorada en torno a 200,,,,mensajes,2025-11-11T16:52:23,2025-11-11T16:52:23
58,campello,Sin clasificar,El ADDA acoge el lunes 17 de noviembre la Gala de Entrega de los XLI Premios Provinciales del Deporte https://diariodealicante.net/adda-gala-premios-provinciales-deporte/,@diarioAlicante,45.747252,9.453909,32TNR3530666066,Adda,,,river,nominatim,2025-11-11T16:57:44,2025-11-11T16:57:44
59,campello,Sin clasificar,"La Concejalía de Urbanismo continúa con el asfaltado y mejora de caminos rurales Ayuntamiento de Aspe (RSS) La Concejalía de Urbanismo del Ayuntamiento de Aspe sigue avanzando en el plan de mejora y acondicionamiento de los caminos rurales del municipio con una nueva licitación valorada en torno a 200.000 euros, destinada al arreglo de diversos caminos en mal estado, entre ellos, el Camino Espa...",@santaelenaaspe,,,,plan de mejora y acondicionamiento de los caminos rurales del municipio con una nueva licitación valorada en torno a 200,,,,mensajes,2025-11-11T16:57:44,2025-11-11T16:57:44
60,campello,Sin clasificar,Alicante habilita cinco parcelas para que Generalitat inicie la licitación para construir 220 viviendas protegidas https://diariodealicante.net/alicante-220-viviendas-protegidas/,@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-11T17:02:44,2025-11-11T17:02:44
61,campello,Sin clasificar,"Nuevas subvenciones en apoyo a asociaciones, entidades agrarias y clubes deportivos en Orihuela https://diariodealicante.net/nuevas-subvenciones-asociaciones-entidades-agrarias-clubes-deportivos-orihuela/",@diarioAlicante,,,,apoyo a asociaciones,,,,mensajes,2025-11-11T17:05:44,2025-11-11T17:05:44
62,campello,Sin clasificar,"Noticias de Alicante El compromiso de la Conselleria de Sanidad es operar antes de 30 días a las personas de prioridad 1 o con riesgo vital, entre ellas a los enfermos de cáncer.",@AlicanteDirectoNews,38.343637,-0.488171,30SYH1951546929,Alicante El,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-11T17:08:43,2025-11-11T17:08:43
63,campello,Sin clasificar,"Noticias de Alicante La oficina ""antiaborto"" de Alicante se queda en el aire por duplicidad de servicios.",@AlicanteDirectoNews,,,,aire por duplicidad de servicios,,,,mensajes,2025-11-11T17:08:43,2025-11-11T17:08:43
64,campello,Sin clasificar,Noticias de Alicante El cáncer de páncreas es un tumor que va en aumento y solo el 20 % de los pacientes son operables.,@AlicanteDirectoNews,,,,aumento y solo el 20 % de los pacientes son operables,,,,mensajes,2025-11-11T17:08:43,2025-11-11T17:08:43
65,campello,Sin clasificar,El Consell autoriza la modificación del contrato de ejecución de las obras de la nueva depuradora de Almoradí https://diariodealicante.net/modificacion-contrato-obras-depuradora-almoradi/,@diarioAlicante,39.668561,2.813442,31SDD8399890988,Consell,Illes Balears,Raiguer,administrative,nominatim,2025-11-11T17:19:44,2025-11-11T17:19:44
66,campello,Sin clasificar,Alicante cierra al tráfico la Plaza del Ayuntamiento desde el domingo 23 de noviembre https://diariodealicante.net/alicante-cierra-trafico-plaza-ayuntamiento/,@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-11T17:30:44,2025-11-11T17:30:44
67,campello,Sin clasificar,"EN DIRECTO | Mazón entra en la sala https://www.levante-emv.com/comunitat-valenciana/2025/11/11/directo-mazon-declara-les-corts-123594402.html El expresident de la Generalitat está citado a las 16.00 horas en el parlamento autonómico Sigue en directo la declaración de Mazón en les Corts Carlos Mazón, expresident de la Generalitat Valenciana, declara esta tarde en les Corts Valencianes por su ge...",WEB www.levante-emv.com,,,,DIRECTO | Mazón entra,,,,mensajes,2025-11-11T17:53:28,2025-11-11T17:53:28
68,campello,Sin clasificar,La jefa de prensa de Emergencias: 'Todos sabíamos que era una situación extraordinaria.,WEB www.levante-emv.com,,,,jefa de prensa de Emergencias,,,,mensajes,2025-11-11T17:53:29,2025-11-11T17:53:29
69,campello,Sin clasificar,Feijóo propone a Pérez Llorca para relevar a Mazón https://www.levante-emv.com/comunitat-valenciana/2025/11/11/feijoo-propone-perez-llorca-relevar-123593464.html Feijóo propone a Pérez Llorca para relevar a Mazón El líder del PP ha hablado ya con el secretario general del PPCV para anunciarle que propondrá su nombre a Vox como nuevo 'president' y los tres presidentes provinciales lo han respald...,WEB www.levante-emv.com,-32.931667,-60.699511,20HQJ1509153940,Feijóo,Gran Rosario,Distrito Noroeste,residential,cache,2025-11-11T17:53:30,2025-11-11T17:53:30
