id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
16,campello,Sin clasificar,Los vecinos del sur de Alicante se concentrarán el viernes para exigir la rehabilitación de las Harineras de Benalúa https://diariodealicante.net/vecinos-rehabilitacion-harineras-benalua/,@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-04T11:10:29,2025-11-04T11:10:29
17,campello,Sin clasificar,En Valencià | Noticias de En Valencià - Información https://www.informacion.es/en-valencia/ Històries sobre l’aigua.,WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,Valencià | Noticias de En Valencià - Información https://www,,渋谷区,theatre,nominatim,2025-11-04T11:13:07,2025-11-04T11:13:07
18,campello,Sin clasificar,La dimisión de Mazón aviva el pulso abierto en el partido para su relevo https://www.informacion.es/comunidad-valenciana/2025/11/04/dimision-mazon-aviva-pulso-sucesion-123329953.html La dimisión de Mazón aviva el pulso abierto en el partido para su relevo Tira la toalla sin convocar elecciones y el PP necesitará a Vox para investir a nuevo president o habrá elecciones en abril Su renuncia abre...,WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,partido para su relevo https://www,,渋谷区,theatre,nominatim,2025-11-04T11:13:17,2025-11-04T11:13:17
19,campello,Sin clasificar,"110 horas de vértigo: cómo Mazón pasó del funeral por la dana al “ya no puedo más” https://www.informacion.es/politica/2025/11/04/alicante-110-horas-vertigo-mazon-dimision-funeral-123325129.html 110 horas de vértigo: cómo Mazón pasó del funeral por la dana al “ya no puedo más” El expresidente se rodeó de su círculo más íntimo en política durante el fin de semana de ""reflexión"" en su Alicante na...",WEB www.informacion.es,,,,"política durante el fin de semana de ""reflexión"" en su Alicante na",,,,mensajes,2025-11-04T11:13:22,2025-11-04T11:13:22
20,campello,Sin clasificar,"Presidencia descarta por ahora una baja médica del president https://www.informacion.es/comunidad-valenciana/2025/11/04/presidencia-descarta-ahora-baja-medica-123331063.html Presidencia descarta por ahora una baja médica del president Mazón regresa a Alicante, donde hoy celebra el pleno del Consell, y mantendrá en principio su actividad hasta el relevo, aunque se aplaza de momento su comparecen...",WEB www.informacion.es,,,,principio su actividad hasta el relevo,,,,mensajes,2025-11-04T11:13:25,2025-11-04T11:13:25
21,campello,Sin clasificar,EN DIRECTO | Torrevieja acoge una nueva edición del foro «Proyectando Vega Baja» https://www.informacion.es/videos/vega-baja/2025/11/04/directo-torrevieja-acoge-nueva-edicion-foro-proyectando-vega-baja-123302639.html EN DIRECTO | Torrevieja acoge una nueva edición del foro «Proyectando Vega Baja» / INFORMACIÓNTV EN DIRECTO | Torrevieja acoge una nueva edición del foro «Proyectando Vega Baja» El...,WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,DIRECTO | Torrevieja acoge una nueva edición del foro «Proyectando Vega Baja» https://www,,渋谷区,theatre,nominatim,2025-11-04T11:13:27,2025-11-04T11:13:27
22,campello,Sin clasificar,Detenido en Novelda por colarse en empresas y usar las tarjetas robadas para comprar cupones de la ONCE https://diariodealicante.net/colarse-empresas-tarjetas-cupones-once/,@diarioAlicante,,,,Novelda por colarse en empresas y usar las tarjetas robadas para comprar cupones de la ONCE https://diariodealicante,,,,mensajes,2025-11-04T11:23:05,2025-11-04T11:23:05
23,campello,Sin clasificar,Las dos primeras víctimas relatan en el juicio de la secta de Castellón los abusos sexuales: “Nos chupaba los pechos para que no tuviéramos cáncer” https://www.informacion.es/sucesos/2025/11/03/primeras-victimas-relatan-juicio-secta-123314200.html Las dos primeras víctimas relatan en el juicio de la secta de Castellón los abusos sexuales: “Nos chupaba los pechos para que no tuviéramos cáncer” L...,WEB www.informacion.es,,,,juicio de la secta de Castellón los abusos sexuales: “Nos chupaba los pechos para,,,,mensajes,2025-11-04T11:33:08,2025-11-04T11:33:08
24,campello,Sin clasificar,"Ecoparque móvil ♻️🚮 Te recordamos que cada miércoles y viernes #Calp cuenta con un ecoparque móvil donde podrás depositar todo aquello que no se puede dejar en los contenedores de calle habituales: enseres, colchones, aceite usado, cartuchos de tinta, baterías y pilas, pequeños aparatos eléctricos, bombillas, fluorescentes, radiografías, metales, neumáticos, pinturas, plásticos… 📍 C/ Finlandia...",@AyuntamientodeCalp,,,,contenedores de calle habituales: enseres,,,,mensajes,2025-11-04T12:00:28,2025-11-04T12:00:28
25,campello,Sin clasificar,Alicante lidera el aumento del paro en octubre con más de mil personas desempleadas https://diariodealicante.net/paro-alicante-octubre-2025/,@diarioAlicante,,,,octubre con más de mil personas desempleadas https://diariodealicante,,,,mensajes,2025-11-04T12:03:28,2025-11-04T12:03:28
26,campello,Sin clasificar,Noticias de Alicante La provincia de Alicante vive este martes 4 de noviembre una jornada tranquila y típicamente otoñal.,@AlicanteDirectoNews,38.085258,-85.867609,16SEH9930715880,Alicante La,Kentucky,Jefferson County,residential,cache,2025-11-04T12:09:28,2025-11-04T12:09:28
27,campello,Sin clasificar,Noticias de Alicante Mucho más que una cancha para jugar al baloncesto.,@AlicanteDirectoNews,38.351195,-0.497215,30SYH1870147746,Alicante Mucho,Comunitat Valenciana,Alacant / Alicante,computer,nominatim,2025-11-04T12:09:28,2025-11-04T12:09:28
28,campello,Sin clasificar,Comienzan los talleres de Palma Blanca en el Museo del Palmeral https://diariodealicante.net/comienzan-talleres-palma-blanca-museo-palmeral/,@diarioAlicante,,,,Museo del Palmeral https://diariodealicante,,,,mensajes,2025-11-04T12:31:28,2025-11-04T12:31:28
29,campello,Sin clasificar,La Policía Nacional desmantela dos plantaciones indoor de marihuana con 465 plantas en Elda y Petrer https://diariodealicante.net/plantaciones-indorr-marihuana-elda-petrer/,@diarioAlicante,,,,Elda y Petrer https://diariodealicante,,,,mensajes,2025-11-04T12:38:28,2025-11-04T12:38:28
30,campello,Sin clasificar,Bandera Verde ♻️ Calp lo ha conseguido: ha ganado la Bandera Verde de Ecovidrio junto a Peñíscola como los municipios costeros más sostenibles de la Comunitat Valenciana.,@AyuntamientodeCalp,,,,Peñíscola como los municipios costeros más sostenibles de la Comunitat Valenciana,,,,mensajes,2025-11-04T13:00:28,2025-11-04T13:00:28
31,campello,Sin clasificar,Condenado a 9 años y medio de prisión por abusar sexualmente de la hija menor de su pareja durante años https://diariodealicante.net/condenado-abusar-sexualmente-hija-menor-pareja/,@diarioAlicante,-12.866300,-69.397421,19LDF5687977616,Condenado,Madre de Dios,Tambopata,water,nominatim,2025-11-04T13:21:28,2025-11-04T13:21:28
32,campello,Sin clasificar,Elche avanza el proyecto para la construcción del nuevo edificio de oficinas en Riegos El Progreso https://diariodealicante.net/elche-nuevo-edificio-oficinas-riegos-progreso/,@diarioAlicante,,,,Riegos El Progreso https://diariodealicante,,,,mensajes,2025-11-04T13:38:28,2025-11-04T13:38:28
33,campello,Sin clasificar,Baja un 75 % la incidencia de infecciones respiratorias por gripe y casi un 38 % por covid https://diariodealicante.net/baja-gripe-covid/,@diarioAlicante,46.178547,18.951725,34TCS4190915924,Baja,Dél-Alföld,Bács-Kiskun vármegye,administrative,nominatim,2025-11-04T13:38:28,2025-11-04T13:38:28
34,campello,Sin clasificar,Bono Baby 👶👧 Hasta el 10 de noviembre está abierto el plazo de presentación de solicitudes de las ayudas Bono Baby 2025.,@AyuntamientodeCalp,,,,Bono Baby,,,,mensajes,2025-11-04T14:00:28,2025-11-04T14:00:28
35,campello,Sin clasificar,"Generalitat saca a concurso público la gestión de la residencia de mayores de Altabix por 4,6 millones de euros durante 3 años https://diariodealicante.net/generalitat-gestion-residencia-mayores-altabix/",@diarioAlicante,41.382840,2.176742,31TDF3116481584,Generalitat,Catalunya,Barcelonès,government,cache,2025-11-04T14:03:28,2025-11-04T14:03:28
36,campello,Sin clasificar,"📖 Demà dimecres, presentació del llibre de Carles Mulet ""Tabernacle.",@AjuntamentDeDenia,37.420378,-82.805160,17SLB4026543037,Demà,Kentucky,Floyd County,hamlet,nominatim,2025-11-04T14:05:28,2025-11-04T14:05:28
37,campello,Sin clasificar,https://www.informacion.es/sucesos/sucesos-en-alicante/2025/11/04/descubren-plantaciones-marihuana-elda-petrer-123336256.html,@alicanteprensapolicianacional,,,,,,,,mensajes,2025-11-04T14:15:28,2025-11-04T14:15:28
38,campello,Sin clasificar,Igualdad confirma el asesinato machista de una mujer de 37 años en Alicante https://diariodealicante.net/igualdad-confirma-el-asesinato-machista-de-una-mujer-de-37-anos-en-alicante/,@diarioAlicante,38.609596,-0.273310,30SYH3742076981,Alicante https://diariodealicante,Comunitat Valenciana,,art,cache,2025-11-04T14:31:34,2025-11-04T14:31:34
39,campello,Sin clasificar,Martínez Mus se convierte en vicepresidente segundo del Consell tras la salida de Gan Pampols https://diariodealicante.net/martinez-mus-nombrado-vicepresidente-segundo-consell/,@diarioAlicante,,,,vicepresidente segundo del Consell tras la salida de Gan Pampols https://diariodealicante,,,,mensajes,2025-11-04T14:34:28,2025-11-04T14:34:28
40,campello,Sin clasificar,‌Ayuntamiento de Aspe (Twitter) RT @danpuerto1: El Ayuntamiento @aytoaspe #Aspe obtiene una subvención para redactar el proyecto que busca devolver los restos de 52 represaliados del franquismo a sus familias https://www.informacion.es/elda/2025/10/31/aspe-exhumara-fosa-cementerio-alicante-expresidente-real-madrid-123223901.html,@santaelenaaspe,,,,Ayuntamiento de Aspe (Twitter,,,,mensajes,2025-11-04T14:36:29,2025-11-04T14:36:29
41,campello,Sin clasificar,Ayuntamiento de Aspe (Twitter) RT @AgroNewsCV: El @aytoaspe inicia la plantación de más de un centenar de árboles de especies autóctonas https://www.agronewscomunitatvalenciana.com/el-ayuntamiento-de-aspe-inicia-la-plantacion-de-mas-de-un-centenar-de-arboles-de-especies,@santaelenaaspe,,,,Ayuntamiento de Aspe (Twitter,,,,mensajes,2025-11-04T14:36:29,2025-11-04T14:36:29
42,campello,Sin clasificar,"El Pleno del Consell, en directo desde Alicante | Vicente Martínez Mus, nuevo vicepresidente segundo de la Generalitat https://www.informacion.es/politica/2025/11/04/pleno-consell-mazon-alicante-dimision-123337642.html El Pleno del Consell, en directo desde Alicante | Vicente Martínez Mus, nuevo vicepresidente segundo de la Generalitat Así ha sido la entrada de Mazón en el primer Pleno del Cons...",WEB www.informacion.es,,,,directo desde Alicante | Vicente Martínez Mus,,,,mensajes,2025-11-04T14:52:33,2025-11-04T14:52:33
43,campello,Sin clasificar,"Las promesas de Mazón en la provincia de Alicante que se quedan en el aire con su dimisión https://www.informacion.es/politica/2025/11/03/promesas-mazon-provincia-alicante-quedan-aire-123309007.html Las promesas de Mazón en la provincia de Alicante que se quedan en el aire con su dimisión Proyectos que anunció el ya dimitido jefe del Consell en municipios como Alicante, Elche podrían quedar rel...",WEB www.informacion.es,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-04T14:52:34,2025-11-04T14:52:34
44,campello,Disturbios Civiles,Los taxistas alicantinos salen a la calle para protestar por el descontrol de los VTC y los tuctucs https://www.informacion.es/economia/2025/11/04/taxistas-alicantinos-salen-calle-protestar-vtc-uber-123339498.html Los taxistas alicantinos salen a la calle para protestar por el descontrol de los VTC y los tuctucs Cerca de 300 vehículos recorren el centro de Alicante para denunciar los incumplimi...,WEB www.informacion.es,,,,300 vehículos recorren el centro de Alicante para denunciar los incumplimi,,,,mensajes,2025-11-04T14:52:34,2025-11-04T14:52:34
45,campello,Sin clasificar,"Alicante suma 4.375 empleos en el mejor octubre de la historia https://www.informacion.es/economia/2025/11/04/alicante-suma-4-375-empleos-123332805.html Alicante suma 4.375 empleos en el mejor octubre de la historia La provincia alcanza los 774.600 afiliados a la Seguridad Social gracias al impulso de los contratos en la educación, quedándose a 6.600 del récord absoluto del mes de julio El paro...",WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,mejor octubre de la historia https://www,,渋谷区,theatre,nominatim,2025-11-04T14:52:35,2025-11-04T14:52:35
46,campello,Sin clasificar,Alicante confirma actas policiales por incumplir las restricciones cautelares de la ZAS del Casco Antiguo https://diariodealicante.net/actas-zas-casco-antiguo/,@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-04T14:59:28,2025-11-04T14:59:28
47,campello,Sin clasificar,"El segundo ecoparque de Alicante abrirá antes de fin de año con una ampliación del contrato de limpieza de 7,2 millones https://diariodealicante.net/segundo-ecoparque-alicante/",@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-04T15:39:28,2025-11-04T15:39:28
48,campello,Sin clasificar,Alicante adjudica la prevención de adicciones en colegios e IES con más de 2.200 sesiones para 30.000 alumnos https://diariodealicante.net/alicante-prevencion-adicciones-colegios-ies/,@diarioAlicante,,,,colegios e IES con más de 2,,,,mensajes,2025-11-04T16:06:29,2025-11-04T16:06:29
49,campello,Sin clasificar,"Noticias de Alicante El Ministerio de Igualdad ha confirmado este martes como crimen machista la muerte a puñaladas en Alicante de Cristina, una mujer de 37 años cuyo cadáver apareció el pasado 24 de octubre en su casa en estado de descomposición. via Información - Alicante https://ift.tt/rDR3fk4 #AlicanteDirecto #Noticias #Alicante #Alacant #Fiestas #Eventos",@AlicanteDirectoNews,38.536600,-0.106947,30SYH5216469322,Alicante de Cristina,Comunitat Valenciana,,clothes,nominatim,2025-11-04T16:09:28,2025-11-04T16:09:28
50,campello,Sin clasificar,"Orihuela aumenta paradas, frecuencias y conexión directa de autobús con el Hospital de Torrevieja https://diariodealicante.net/orihuela-paradas-frecuencias-conexion-hospital-torrevieja/",@diarioAlicante,38.085689,-0.944881,30SXH8023317316,Orihuela,Comunitat Valenciana,el Baix Segura / La Vega Baja,administrative,cache,2025-11-04T16:09:28,2025-11-04T16:09:28
51,campello,Sin clasificar,Más de 40 restaurantes diseñan menús especiales en las jornadas de Alicante Capital Española de la Gastronomía https://diariodealicante.net/menus-especiales-jornadas-alicante-capital-gastronomia/,@diarioAlicante,,,,jornadas de Alicante Capital Española de la Gastronomía https://diariodealicante,,,,mensajes,2025-11-04T16:22:28,2025-11-04T16:22:28
52,campello,Sin clasificar,La Autoridad Portuaria desbloquea la resolución del contrato de construcción de la isla de la bocana https://diariodealicante.net/construccion-isla-bocana/,@diarioAlicante,38.337929,-0.487785,30SYH1956646296,Autoridad Portuaria,Comunitat Valenciana,Alacant / Alicante,public_building,nominatim,2025-11-04T16:31:28,2025-11-04T16:31:28
53,campello,Sin clasificar,El próximo lunes se reanudan presencialmente las clases en el EASDA de Alicante https://diariodealicante.net/reanudan-clases-easda-alicante/,@diarioAlicante,,,,EASDA de Alicante https://diariodealicante,,,,mensajes,2025-11-04T16:51:29,2025-11-04T16:51:29
54,campello,Sin clasificar,La Generalitat autoriza la gestión integral de las residencias públicas de Elche y Benidorm por más de 69 millones https://diariodealicante.net/consell-residencias-elche-benidorm/,@diarioAlicante,41.382840,2.176742,31TDF3116481584,Generalitat,Catalunya,Barcelonès,government,cache,2025-11-04T16:55:29,2025-11-04T16:55:29
55,campello,Sin clasificar,"Noticias de Alicante El presidente del Consejo Internacional de Enfermeras (CIE), José Luis Cobos, es el primer español que preside el organismo que representa a más de 30 millones de enfermeras de 140 países en sus 125 años de historia.",@AlicanteDirectoNews,,,,sus 125 años de historia,,,,mensajes,2025-11-04T17:13:28,2025-11-04T17:13:28
56,campello,Sin clasificar,"Noticias de Alicante La apertura del histórico kiosco del Peret, un paso más cerca, tras medio año con la persiana bajada.",@AlicanteDirectoNews,38.085258,-85.867609,16SEH9930715880,Alicante La,Kentucky,Jefferson County,residential,cache,2025-11-04T17:13:28,2025-11-04T17:13:28
57,campello,Sin clasificar,Noticias de Alicante Un nuevo cambio en el contrato de limpieza en menos de un mes.,@AlicanteDirectoNews,,,,contrato de limpieza en menos de un mes,,,,mensajes,2025-11-04T17:13:28,2025-11-04T17:13:28
58,campello,Sin clasificar,"Noticias de Alicante La Escuela de Arte y Superior de Diseño de Alicante (EASDA) reabrirá sus puertas el próximo lunes, tras cuatro semanas cerrada como consecuencia de una plaga de pulgas.",@AlicanteDirectoNews,,,,Noticias de Alicante La Escuela de Arte y Superior de Diseño de Alicante (EASDA,,,,mensajes,2025-11-04T17:13:28,2025-11-04T17:13:28
59,campello,Sin clasificar,Noticias de Alicante El Ayuntamiento de Alicante dará más de 2.000 charlas en colegios e institutos para prevenir las adicciones a las drogas.,@AlicanteDirectoNews,,,,colegios e institutos para prevenir las adicciones a las drogas,,,,mensajes,2025-11-04T17:13:28,2025-11-04T17:13:28
60,campello,Sin clasificar,Toni Pérez destaca en Londres la apuesta de la Costa Blanca por nuevos mercados turísticos https://diariodealicante.net/toni-perez-costa-blanca-world-travel-market/,@diarioAlicante,,,,Londres la apuesta de la Costa Blanca por nuevos mercados turísticos https://diariodealicante,,,,mensajes,2025-11-04T17:13:28,2025-11-04T17:13:28
61,campello,Sin clasificar,Educación destina 95 nuevas plazas docentes en Alicante para reforzar la atención al alumnado con necesidades educativas https://diariodealicante.net/plazas-docentes-inclusion-alicante/,@diarioAlicante,,,,Alicante para reforzar la atención al alumnado con necesidades educativas https://diariodealicante,,,,mensajes,2025-11-04T17:23:28,2025-11-04T17:23:28
62,campello,Sin clasificar,"Sanidad enviará inicialmente los datos de cobertura, participación y detección en los cribados oncológicos https://diariodealicante.net/sanidad-datos-ctibados-oncologicos/",@diarioAlicante,,,,cribados oncológicos https://diariodealicante,,,,mensajes,2025-11-04T17:33:28,2025-11-04T17:33:28
63,campello,Sin clasificar,"🎭 XIII Certamen Nacional de Teatro Amateur “Antonio Ferrer, El Cartero” 🎭 Este domingo 9 de noviembre a las 18:30 h, el Auditorio de la Casa de Cultura acoge la representación de “La Decisió de Lola”, una obra de José Warleta interpretada por la compañía Pànic Escènic (Valencia).",@AyuntamientodeCalp,,,,José Warleta interpretada por la compañía Pànic Escènic (Valencia,,,,mensajes,2025-11-04T18:00:28,2025-11-04T18:00:28
64,campello,Sin clasificar,"Noticias de Alicante Los colegios e institutos de la provincia de Alicante recibirán 95 docentes para atender a alumnos con necesidades específicas como consecuencia del autismo o el déficit de atención o hiperactividad, entre otros problemas.",@AlicanteDirectoNews,-41.449540,-72.927707,18GXV7309809265,Alicante Los,Región de Los Lagos,Provincia de Llanquihue,residential,nominatim,2025-11-04T18:08:28,2025-11-04T18:08:28
65,campello,Sin clasificar,Noticias de Alicante Las Jornadas Gastronómicas Alicante Capital Española de la Gastronomía arrancan el día 5 de noviembre con menús especiales elaborados con productos alicantinos. Un total de 44 restaurantes participan en este evento que se prolongará hasta el 30 de noviembre. via Información - Alicante https://ift.tt/jJl3oPG #AlicanteDirecto #Noticias #Alicante #Alacant #Fiestas #Eventos,@AlicanteDirectoNews,,,,este evento,,,,mensajes,2025-11-04T18:08:28,2025-11-04T18:08:28
66,campello,Sin clasificar,"El Ayuntamiento presenta las VII Jornadas Pedagógicas “La vida es juego y el juego vida es” Ayuntamiento de Aspe (RSS) La concejal de Educación, Yolanda Moreno, ha presentado las VII Jornadas Pedagógicas de Aspe, un evento ya consolidado en el ámbito educativo local.",@santaelenaaspe,,,,ámbito educativo local,,,,mensajes,2025-11-04T18:23:28,2025-11-04T18:23:28
67,campello,Disturbios Civiles,"El Ayuntamiento impulsa un curso de Monitor de Aula Matinal, Comedor Escolar y Transporte dentro del programa “VIAS Integración” Ayuntamiento de Aspe (RSS) El Ayuntamiento de Aspe, a través del Programa de implementación de itinerarios de inclusión social VIAS Integración Aspe, pone en marcha el Curso de Monitor de Aula Matinal, Comedor Escolar y Transporte, una acción formativa dirigida a mejo...",@santaelenaaspe,,,,marcha el Curso de Monitor de Aula Matinal,,,,mensajes,2025-11-04T18:24:29,2025-11-04T18:24:29
68,campello,Disturbios Civiles,"Nuevo curso de Empleo Doméstico en Aspe dentro del programa “VIAS Integración” Ayuntamiento de Aspe (RSS) El Ayuntamiento de Aspe continúa impulsando la formación para la inserción laboral a través del Programa de implementación de itinerarios de inclusión social VIAS Integración Aspe, con la puesta en marcha del Curso de Empleo Doméstico.",@santaelenaaspe,-12.211501,-55.571655,21LXG5538049649,Aspe dentro del programa “VIAS Integración” Ayuntamiento de Aspe (RSS) El Ayuntamiento de Aspe continúa impulsando la formación para la inserción laboral a través del Programa de implementación de itinerarios de inclusión social VIAS Integración Aspe,Mato Grosso,,administrative,nominatim,2025-11-04T18:24:29,2025-11-04T18:24:29
69,campello,Sin clasificar,https://www.informacion.es/elche/2025/11/04/sextorsion-mula-detenida-elche-policia-nacional-sucesos-123354414.html,@alicanteprensapolicianacional,,,,,,,,mensajes,2025-11-04T18:27:28,2025-11-04T18:27:28
