id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
11,campello,Sin clasificar,"Este es el círculo de confianza de Mazón que testificará ante la jueza https://www.informacion.es/comunidad-valenciana/2025/11/06/circulo-confianza-mazon-testificara-jueza-dana-123410824.html Este es el círculo de confianza de Mazón que testificará ante la jueza El 'escudero' y jefe de gabinete de Mazón, José Manuel Cuenca; el 'cerebro' de Presidencia, Cayetano García; la jefa de prensa Maite G...",WEB www.informacion.es,45.224007,11.659796,32TQR0881311277,Este,Veneto,Padova,administrative,cache,2025-11-06T10:22:05,2025-11-06T10:22:05
12,campello,Sin clasificar,¿Qué ha pasado este miércoles en el entorno del aeropuerto de Alicante-Elche?,WEB www.informacion.es,,,,entorno del aeropuerto de Alicante-Elche?,,,,mensajes,2025-11-06T10:22:06,2025-11-06T10:22:06
13,campello,Sin clasificar,Prueban en dos personas ciegas un sistema de visión artificial que dialoga con el cerebro https://diariodealicante.net/implante-cerebral-umh-ceguera-vision-artificial/,@diarioAlicante,,,,dos personas ciegas un sistema de visión artificial,,,,mensajes,2025-11-06T10:35:27,2025-11-06T10:35:27
14,campello,Sin clasificar,"#ReunionsDeBarri! 👥💬 En parlem? Hui dijous, 6 de novembre, la reunió del barri de les Marines amb la regidora 🙋‍♀️ Sandra Gertrúdix. 🕖 A les 19 h. 📍 A l'edifici de Joventut. ------------ #ReunionesDeBarrio 👥💬 ¿Hablamos? Hoy jueves, 6 de noviembre, la reunión del barrio de Les Marines con la concejala 🙋‍♀️ Sandra Gertrúdix. 🕖 A las 19 h. 📍 En el edificio de Juventud.",@AjuntamentDeDenia,,,,parlem? Hui dijous,,,,mensajes,2025-11-06T10:38:26,2025-11-06T10:38:26
15,campello,Sin clasificar,"🎶🎹 Hui dijous, 6 de novembre, nova cita amb el Dénia International Piano Festival Spain, amb el concert de Congyu Wang.",@AjuntamentDeDenia,2.473899,-75.590011,18NVH3440673456,Hui,Huila,,administrative,nominatim,2025-11-06T10:44:26,2025-11-06T10:44:26
16,campello,Sin clasificar,Un conductor de 76 años circula 17 kilómetros en sentido contrario por la AP-7 en la provincia https://diariodealicante.net/conductor-sentido-contrario-ap7-alicante-guardia-civil/,@diarioAlicante,,,,sentido contrario por la AP-7,,,,mensajes,2025-11-06T10:51:27,2025-11-06T10:51:27
17,campello,Sin clasificar,Firanovios 2025 regresa a IFA-Fira Alacant del 7 al 9 de noviembre para celebrar su 23ª edición https://diariodealicante.net/firanovios-2025-noviembre/,@diarioAlicante,,,,Firanovios,,,,mensajes,2025-11-06T10:59:27,2025-11-06T10:59:27
18,campello,Sin clasificar,"💶 Nuevas subvenciones recibidas por el Ayuntamiento de Calp El Ayuntamiento de Calp ha recibido diversas ayudas económicas por parte de la Generalitat Valenciana destinadas a fomentar la formación, el empleo y la salud pública en el municipio.",@AyuntamientodeCalp,44.530066,7.945101,32TMQ1618031289,municipio,Piemonte,Cuneo,townhall,nominatim,2025-11-06T11:01:27,2025-11-06T11:01:27
19,campello,Sin clasificar,Noticias de Alicante La provincia de Alicante vive este jueves una jornada de transición atmosférica.,@AlicanteDirectoNews,38.085258,-85.867609,16SEH9930715880,Alicante La,Kentucky,Jefferson County,residential,cache,2025-11-06T11:08:26,2025-11-06T11:08:26
20,campello,Sin clasificar,"El Consorci Mare aprueba la nueva Planta de Voluminosos de El Campello con una inversión de 5,3 millones https://diariodealicante.net/consorci-mare-nueva-planta-voluminosos-campello/",@diarioAlicante,,,,Consorci Mare,,,,mensajes,2025-11-06T11:19:27,2025-11-06T11:19:27
21,campello,Sin clasificar,"Qué hacer este fin de semana en Calp (7, 8 y 9 de noviembre) | Noticias del Ayuntamiento de Calp https://noticias.calp.es/es/noticia/qu%C3%A9-hacer-este-fin-de-semana-en-calp-7-8-y-9-de-noviembre Qué hacer este fin de semana en Calp (7, 8 y 9 de noviembre) Exposición “Banys de la Reina, la huella romana”.",WEB noticias.calp.es,38.837287,0.108828,31SBD4905302692,Calp (7,Comunitat Valenciana,,house,nominatim,2025-11-06T11:22:03,2025-11-06T11:22:03
22,campello,Sin clasificar,Arrestado en Benidorm por 15 robos de patinetes eléctricos en supermercados de una conocida franquicia https://diariodealicante.net/benidorm-robos-patinetes-supermercados/,@diarioAlicante,,,,Benidorm por 15 robos de patinetes eléctricos en supermercados de una conocida franquicia https://diariodealicante,,,,mensajes,2025-11-06T11:29:27,2025-11-06T11:29:27
23,campello,Sin clasificar,Investigado un conductor de 76 años tras circular diecisiete kilómetros en sentido contrario por la autopista de Torrevieja https://www.informacion.es/vega-baja/2025/11/06/conductor-ingles-circula-sentido-contrario-autopista-torrevieja-76-anos-123413802.html Investigado un conductor de 76 años tras circular diecisiete kilómetros en sentido contrario por la autopista de Torrevieja La Guardia Civ...,WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,sentido contrario por la autopista de Torrevieja https://www,,渋谷区,theatre,nominatim,2025-11-06T11:32:13,2025-11-06T11:32:13
24,campello,Sin clasificar,La UMH abre las inscripciones del programa Santander X Explorer para emprendedores https://diariodealicante.net/umh-inscripciones-santander-explorer-emprendedores/,@diarioAlicante,43.461893,-3.810026,30TVP3447212427,Santander,Cantabria,Santander,administrative,nominatim,2025-11-06T11:50:27,2025-11-06T11:50:27
25,campello,Sin clasificar,"🌊 Calp inaugura las II Jornadas Medioambientales del Mar “Calp Blau” 2025 🌿 Ayer se celebró en la Sede Universitaria Casa Nova la inauguración oficial de las II Jornadas “Calp Blau: Resiliencia y Acción por el Litoral de Calp”, con la participación de la alcaldesa Ana Sala y el concejal de Medio Ambiente, Pere Moll.",@AyuntamientodeCalp,,,,Sede Universitaria Casa Nova la inauguración oficial de las II Jornadas “Calp Blau: Resiliencia y Acción por el Litoral de Calp,,,,mensajes,2025-11-06T12:00:27,2025-11-06T12:00:27
26,campello,Sin clasificar,"Noticias de Alicante ""La inteligencia artificial no deja de ser una herramienta, un destornillador descomunal, pero solo una herramienta de la que tenemos que servirnos"".",@AlicanteDirectoNews,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-06T12:08:27,2025-11-06T12:08:27
27,campello,Sin clasificar,Seis millones de euros impulsan el salto industrial de una startup alicantina en el reciclaje avanzado https://diariodealicante.net/salto-industrial-startup-alicantina-reciclaje-avanzado/,@diarioAlicante,,,,reciclaje avanzado https://diariodealicante,,,,mensajes,2025-11-06T12:18:27,2025-11-06T12:18:27
28,campello,Sin clasificar,📣 ERES PROPIETARI D'UN HABITATGE BUIT? 🏠 Fes-hi les reformes que necessites per posar-la en lloguer de llarga durada i pots optar a una subvenció municipal de fins a 7.000 euros.,@AjuntamentDeDenia,,,,lloguer de llarga durada i pots optar a una subvenció municipal de fins a 7,,,,mensajes,2025-11-06T12:32:26,2025-11-06T12:32:26
29,campello,Sin clasificar,La Costa Blanca cierra octubre con una caída de seis puntos en ocupación hotelera pese al tirón del turismo internacional https://diariodealicante.net/costa-blanca-octubre-caida-ocupacion-hotelera/,@diarioAlicante,,,,ocupación hotelera pese al tirón del turismo internacional https://diariodealicante,,,,mensajes,2025-11-06T12:43:27,2025-11-06T12:43:27
30,campello,Sin clasificar,"El Plan Planifica de la Diputación invierte 1,8 millones de euros en obras de Ibi y Benilloba https://diariodealicante.net/plan-planifica-ibi-benilloba/",@diarioAlicante,,,,obras de Ibi y Benilloba https://diariodealicante,,,,mensajes,2025-11-06T12:58:27,2025-11-06T12:58:27
31,campello,Sin clasificar,"Plaza Colón 📣A partir del próximo sábado 8 de noviembre y hasta el 29 de diciembre, la plaza Colón permanecerá cerrada los fines de semana a partir de las 14:00 del sábado hasta las 4:30 del lunes.",@AyuntamientodeCalp,-33.436702,-70.634122,19HCC4809599104,Plaza Colón,Región Metropolitana de Santiago,Provincia de Santiago,construction,nominatim,2025-11-06T13:00:27,2025-11-06T13:00:27
32,campello,Sin clasificar,Noticias de Alicante Las ostras son mucho más que un manjar en la alta cocina para selectos paladares.,@AlicanteDirectoNews,,,,alta cocina para selectos paladares,,,,mensajes,2025-11-06T13:09:26,2025-11-06T13:09:26
33,campello,Sin clasificar,Noticias de Alicante ¿Se imaginan que pudieran escribir el texto de esa presentación que tanta pereza les da realizar y que un programa creara automáticamente un vídeo con un avatar idéntico a usted que explicara el proyecto en su nombre? La vergüenza y los nervios que se ahorrarían muchos profesionales.,@AlicanteDirectoNews,,,,su nombre? La vergüenza y los nervios,,,,mensajes,2025-11-06T13:09:26,2025-11-06T13:09:26
34,campello,Sin clasificar,Alicante exigirá desde el 2 de enero seguro de responsabilidad civil a los patinetes eléctricos https://diariodealicante.net/alicante-responsabillidad-civil-patinetes/,@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-06T13:12:27,2025-11-06T13:12:27
35,campello,Sin clasificar,"Seis cortos de la Mostra Curts de Moscatell de Teulada, en la carrera final hacia los Goya 2026 https://diariodealicante.net/cortos-moscatell-teulada-goya/",@diarioAlicante,,,,carrera final hacia los Goya 2026 https://diariodealicante,,,,mensajes,2025-11-06T13:48:27,2025-11-06T13:48:27
36,campello,Sin clasificar,La Cámara otorga la Medalla de Oro y Brillantes al empresario Enrique Ballester https://diariodealicante.net/camara-medalla-oro-brillantes-enrique-ballester/,@diarioAlicante,38.888977,-77.009043,18SUJ2575406374,Cámara,District of Columbia,Washington,government,nominatim,2025-11-06T13:54:27,2025-11-06T13:54:27
37,campello,Sin clasificar,"Prroyecto Calp Next Solutions 📣 Presentación del proyecto Calp Next Solutions 🗓 Miércoles 12 de noviembre · 19:30 h 📍 Casa Nova – Salón de actos Sede Universitaria de Calp Tras un año de trabajo conjunto, AEMCO y el Ayuntamiento presentan los resultados de Calp Next Solutions, un proyecto construido con la participación directa del tejido empresarial local.",@AyuntamientodeCalp,,,,Prroyecto Calp Next Solutions,,,,mensajes,2025-11-06T14:00:26,2025-11-06T14:00:26
38,campello,Sin clasificar,"Noticias de Alicante Una startup del Parque Científico de Alicante, Fych Technologies, ha logrado más de 6 millones de euros en subvenciones y capital para industrializar el reciclaje avanzado de plásticos multicapa, los envases que combinan varias capas de distintos materiales, como plástico, aluminio y cartón, presentes en los tetrabriks, las bolsas de snacks y las bandejas para carne y pescado.",@AlicanteDirectoNews,,,,subvenciones y capital para industrializar el reciclaje avanzado de plásticos multicapa,,,,mensajes,2025-11-06T14:09:26,2025-11-06T14:09:26
39,campello,Sin clasificar,"Noticias de Alicante La Bienvenida a la Navidad, gala organizada por el grupo Vectalia que se celebrará el lunes 1 de diciembre, donará la recaudación del evento a la Asociación Parkinson Alicante.",@AlicanteDirectoNews,38.055238,-0.940570,30SXH8068613945,Alicante La Bienvenida,Comunitat Valenciana,el Baix Segura / La Vega Baja,residential,nominatim,2025-11-06T14:09:26,2025-11-06T14:09:26
40,campello,Sin clasificar,"Noticias de Alicante A partir del 2 de enero de 2026, los conductores de patinetes eléctricos en Alicante deberán cumplir una nueva exigencia que cambiará la forma de circular por la ciudad.",@AlicanteDirectoNews,,,,Alicante deberán cumplir una nueva exigencia,,,,mensajes,2025-11-06T14:09:26,2025-11-06T14:09:26
41,campello,Sin clasificar,Una obra del barcelonés Dafnis Casado decorará la la fachada de la Casa de Cultura de El Campello https://diariodealicante.net/obra-dafnis-casado-fachada-casa-cultura-campello/,@el_campello,44.983071,16.247572,33TWK9835681826,Una,Federacija Bosne i Hercegovine,,river,cache,2025-11-06T14:10:27,2025-11-06T14:10:27
42,campello,Sin clasificar,"Investigan la muerte en su casa de Torrevieja de una menor de 17 años que estudiaba en el IES Mediterráneo https://www.informacion.es/vega-baja/2025/11/06/investigan-suicidio-casa-torrevieja-menor-123418863.html Investigan la muerte en su casa de Torrevieja de una menor de 17 años que estudiaba en el IES Mediterráneo La joven se quita la vida en su domicilio, y un familiar dio aviso a la Guardi...",WEB www.informacion.es,,,,su casa de Torrevieja de una menor de 17 años,,,,mensajes,2025-11-06T14:32:05,2025-11-06T14:32:05
43,campello,Sin clasificar,Veinte residentes y trabajadores afectados por un brote de sarna en el geriátrico de Catral https://www.informacion.es/vega-baja/2025/11/06/veinte-residentes-trabajadores-afectados-brote-123419923.html Veinte residentes y trabajadores afectados por un brote de sarna en el geriátrico de Catral Sanidad aclara que no es una patología grave ni peligrosa y que el contagio está controlado Residencia...,WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,geriátrico de Catral https://www,,渋谷区,theatre,nominatim,2025-11-06T14:32:06,2025-11-06T14:32:06
44,campello,Sin clasificar,Multas de hasta 500 euros para los patinetes eléctricos en Alicante: el requisito que habrá que cumplir a partir del 2 de enero https://www.informacion.es/alicante/2025/11/06/alicante-multas-patinete-exigira-enero-requisito-123418602.html Multas de hasta 500 euros para los patinetes eléctricos en Alicante: el requisito que habrá que cumplir a partir del 2 de enero La nueva ordenanza municipal i...,WEB www.informacion.es,,,,Alicante: el requisito,,,,mensajes,2025-11-06T14:32:06,2025-11-06T14:32:06
45,campello,Disturbios Civiles,"Junts materializa su bloqueo y veta todas las leyes de PSOE y Sumar en el Congreso https://www.informacion.es/nacional/2025/11/06/junts-materializa-bloqueo-registra-enmiendas-123413869.html Junts materializa su bloqueo y veta todas las leyes de PSOE y Sumar en el Congreso Los posconvergentes evitan por el momento alentar una moción de censura, para lo que necesitarían sumar sus votos a PP y Vox...",WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,Congreso https://www,,渋谷区,theatre,nominatim,2025-11-06T14:32:07,2025-11-06T14:32:07
46,campello,Sin clasificar,El Institut Valencià de Cultura estrena su nueva producción propia ‘Los días lentos’ en Alicante https://diariodealicante.net/institut-valencia-cultura-produccion-propia-dias-lentos-alicante/,@diarioAlicante,38.609596,-0.273310,30SYH3742076981,Alicante https://diariodealicante,Comunitat Valenciana,,art,cache,2025-11-06T14:51:27,2025-11-06T14:51:27
47,campello,Sin clasificar,"La Noche Azul 🔵La Noche Azul, dentro del programa de las Jornadas Calp Blau. Viernes 7 de noviembre. A las 21 horas en la sede universitaria Casa Nova. Con la actuación de DJ Illan Nicciani. Barra a beneficio de la Asociación Alicante Lucha contra el Cáncer. 📅 07/11/2025 08:00 https://calpcomunica.calp.es/event/la-noche-azul/?lang=es 🔖 #Cultura",@AyuntamientodeCalp,,,,sede universitaria Casa Nova,,,,mensajes,2025-11-06T15:00:27,2025-11-06T15:00:27
48,campello,Sin clasificar,Elche activa la transformación integral de la calle Porta de la Morera y su entorno https://diariodealicante.net/elche-porta-morera/,@diarioAlicante,38.265331,-0.698839,30SYH0131837759,Elche,Comunitat Valenciana,Elx / Elche,administrative,cache,2025-11-06T15:00:27,2025-11-06T15:00:27
49,campello,Disturbios Civiles,"La Concejalía de Bienestar y Convivencia Animal informa sobre las nuevas acciones dentro del Plan Integral de Colonias Felinas en Aspe Noticias de Aspe (RSS) La Concejalía de Bienestar y Convivencia Animal del Ayuntamiento de Aspe ha informado de la puesta en marcha de nuevas acciones incluidas dentro del Plan Integral de Colonias Felinas, con el objetivo de mejorar la convivencia, el control y...",@santaelenaaspe,-12.211501,-55.571655,21LXG5538049649,Aspe Noticias de Aspe (RSS) La Concejalía de Bienestar y Convivencia Animal del Ayuntamiento de Aspe,Mato Grosso,,administrative,nominatim,2025-11-06T15:06:27,2025-11-06T15:06:27
50,campello,Sin clasificar,Ruz critica la exigencia de CHJ de retirar vertidos en el barranco del Grifo para evitar sanciones https://diariodealicante.net/ruz-chj-barranco-grifo/,@diarioAlicante,,,,barranco del Grifo para evitar sanciones https://diariodealicante,,,,mensajes,2025-11-06T15:29:27,2025-11-06T15:29:27
51,campello,Disturbios Civiles,"La Concejalía de Bienestar y Convivencia Animal informa sobre las nuevas acciones dentro del Plan Integral de Colonias Felinas Ayuntamiento de Aspe (RSS) La Concejalía de Bienestar y Convivencia Animal del Ayuntamiento de Aspe ha informado de la puesta en marcha de nuevas acciones incluidas dentro del Plan Integral de Colonias Felinas, con el objetivo de mejorar la convivencia, el control y la...",@santaelenaaspe,,,,marcha de nuevas acciones incluidas dentro del Plan Integral de Colonias Felinas,,,,mensajes,2025-11-06T15:29:27,2025-11-06T15:29:27
52,campello,Sin clasificar,"🎭 El Lago de los Cisnes llega a Calp 🩰 El próximo jueves 11 de diciembre a las 19:00 h, el Auditorio de la Casa de Cultura Jaume Pastor i Fluixà acogerá una de las obras más emblemáticas del ballet clásico: El Lago de los Cisnes, interpretado por el Ballet de la Ópera Nacional de Kirguistán.",@AyuntamientodeCalp,39.165942,16.164354,33SXD0058835837,Lago,Calabria,Cosenza,administrative,nominatim,2025-11-06T15:30:26,2025-11-06T15:30:26
53,campello,Sin clasificar,Vicente Lafuente asume la presidencia de la CEV y César Quintanilla liderará la patronal en Alicante https://diariodealicante.net/lafuente-presidencia-cev-quintanilla-alicante/,@diarioAlicante,38.609596,-0.273310,30SYH3742076981,Alicante https://diariodealicante,Comunitat Valenciana,,art,cache,2025-11-06T15:31:27,2025-11-06T15:31:27
54,campello,Sin clasificar,https://www.todoalicante.es/sucesos/detenido-ladron-viajaba-alicante-benidorm-robar-patinetes-20251106125640-nt.html?ref=http://m.facebook.com/&fbclid=IwRlRTSAN5gzNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeLLQPUHH2TialZ7sUOJ0Dpl0JOylZ4Wa9_epWfNbaZvi7tWFsqw9SKV0vj9g_aem_6jobx3TxOpgbA2OMPrgyvw,@alicanteprensapolicianacional,,,,IwRlRTSAN5gzNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeLLQPUHH2TialZ7sUOJ0Dpl0JOylZ4Wa9 epWfNbaZvi7tWFsqw9SKV0vj9g aem 6jobx3TxOpgbA2OMPrgyvw,,,,mensajes,2025-11-06T15:35:27,2025-11-06T15:35:27
55,campello,Sin clasificar,"El XIV Ciclo de Música llenará Mutxamel de conciertos, cultura y talento durante el mes de noviembre https://diariodealicante.net/xiv-ciclo-musica-mutxamel/",@diarioAlicante,-39.805631,-73.250576,18HXA4975792351,XIV Ciclo,Región de Los Ríos,Provincia de Valdivia,research,nominatim,2025-11-06T16:04:27,2025-11-06T16:04:27
56,campello,Sin clasificar,"Noticias de Alicante Un plato entra por los ojos, conversaciones alrededor de una mesa, degustar arroces ...",@AlicanteDirectoNews,17.092125,-96.707362,14QQD4397091181,una mesa,Oaxaca,Oaxaca de Juárez,childcare,nominatim,2025-11-06T16:09:26,2025-11-06T16:09:26
57,campello,Sin clasificar,"Noticias de Alicante Igual que no hay dos personas iguales, no hay dos tumores iguales, algo que viene determinado por el perfil molecular.",@AlicanteDirectoNews,38.641621,0.072681,31SBC4521981074,Alicante Igual,Comunitat Valenciana,,restaurant,nominatim,2025-11-06T16:09:26,2025-11-06T16:09:26
58,campello,Sin clasificar,Noticias de Alicante Más de 5.000 alumnos de Formación Profesional (FP) de la provincia de Alicante seguirán sin clases sin que se sepa hasta cuándo.,@AlicanteDirectoNews,43.298703,-2.986756,30TWN0107493986,Formación Profesional (FP,Euskadi,Barakaldo,college,nominatim,2025-11-06T16:09:26,2025-11-06T16:09:26
59,campello,Sin clasificar,Noticias de Alicante El rápido despliegue de una decena de policías nacionales y la pericia de un agente que arriesgó su integridad física evitó el pasado fin de semana el suicidio de un menor de 16 años en Alicante.,@AlicanteDirectoNews,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-06T16:09:26,2025-11-06T16:09:26
60,campello,Terrorismo,Noticias de Alicante Colaboración entre universidades y empresas para desarrollar una investigación en inteligencia artificial (IA) que sea realmente útil para la sociedad.,@AlicanteDirectoNews,41.921673,-93.312270,15TVG7410641126,inteligencia artificial (IA),Iowa,,administrative,nominatim,2025-11-06T16:09:26,2025-11-06T16:09:26
61,campello,Sin clasificar,Noticias de Alicante La soberanía tecnológica es una necesidad ineludible para Europa.,@AlicanteDirectoNews,38.085258,-85.867609,16SEH9930715880,Alicante La,Kentucky,Jefferson County,residential,cache,2025-11-06T16:09:26,2025-11-06T16:09:26
62,campello,Sin clasificar,Alicante activa el fin de semana medidas de tráfico por la Gran Carrera del Mediterráneo https://diariodealicante.net/alicante-medidas-trafico-gran-carrera-mediterraneo/,@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-06T16:25:27,2025-11-06T16:25:27
63,campello,Sin clasificar,Alicante potenciará el turismo de EE UU tras una reunión mantenida con British Airways en la feria de Londres https://diariodealicante.net/alicante-potenciara-turismo-eeuu-british-airways/,@diarioAlicante,,,,feria de Londres https://diariodealicante,,,,mensajes,2025-11-06T16:31:27,2025-11-06T16:31:27
64,campello,Sin clasificar,https://www.todoalicante.es/sucesos/policia-salva-vida-menor-iba-lanzarse-vacio-20251105071708-nt.html,@alicanteprensapolicianacional,,,,,,,,mensajes,2025-11-06T16:35:27,2025-11-06T16:35:27
65,campello,Sin clasificar,Torrevieja abre el primer centro de día de la Vega Baja para personas con problemas de salud mental grave https://diariodealicante.net/torrevieja-centro-dia-trastorno-mental-grave/,@diarioAlicante,37.977542,-0.682845,30SYH0351505856,Torrevieja,Comunitat Valenciana,el Baix Segura / La Vega Baja,administrative,cache,2025-11-06T16:43:27,2025-11-06T16:43:27
66,campello,Sin clasificar,"Noticias de Alicante Los mejores proyectos de investigación médica de la provincia de Alicante serán protagonistas en la primera Gala de Investigación Médica, Becas Lumed, que se celebrará el próximo jueves 27 de noviembre, a las 19 horas, en el Palacio de Congresos del Colegio Oficial de Médicos de Alicante.",@AlicanteDirectoNews,,,,primera Gala de Investigación Médica,,,,mensajes,2025-11-06T17:54:22,2025-11-06T17:54:22
67,campello,Sin clasificar,Benijófar cede una parcela para construir 30 viviendas de protección pública a Generalitat https://diariodealicante.net/benijofar-viviendas-proteccion-publica/,@diarioAlicante,38.078975,-0.738417,30SXH9836016992,Benijófar,Comunitat Valenciana,el Baix Segura / La Vega Baja,administrative,nominatim,2025-11-06T17:54:23,2025-11-06T17:54:23
68,campello,Sin clasificar,Barcala aboga por el control ético de la IA para garantizar a las personas 'el libre ejercicio de sus derechos' https://diariodealicante.net/barcala-control-etico-ia/,@diarioAlicante,42.927737,-8.789618,29TNH1716752811,Barcala,Galicia,A Barcala,administrative,nominatim,2025-11-06T17:54:23,2025-11-06T17:54:23
69,campello,Sin clasificar,Benitatxell y la papelería Àrea de paper firman un convenio para la venta de libros de titularidad municipal https://diariodealicante.net/benitatxell-libros-titularidad-municipal/,@diarioAlicante,38.641629,0.068444,31SBC4485181086,Benitatxell,Comunitat Valenciana,,residential,nominatim,2025-11-06T17:54:23,2025-11-06T17:54:23
70,campello,Sin clasificar,"🗓️ Agenda del fin de semana en Calp Este fin de semana, Calp ofrece una variada programación cultural, medioambiental y festiva para disfrutar en familia 🎭🌊🎨 📍 Entre las actividades destacan la exposición “Banys de la Reina, la huella romana”, las II Jornadas Medioambientales del Mar “Calp Blau”, el Día de las Quintas, teatro, visitas guiadas y una jornada de limpieza marina.",@AyuntamientodeCalp,,,,Calp Este fin de semana,,,,mensajes,2025-11-06T18:00:13,2025-11-06T18:00:13
