id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
15,campello,Sin clasificar,El Cupón Diario de la ONCE reparte en Santa Pola 70.000 euros https://diariodealicante.net/el-cupon-diario-de-la-once-reparte-en-santa-pola-70-000-euros/,@diarioAlicante,38.192364,-0.555546,30SYH1407029983,Santa Pola 70,Comunitat Valenciana,,administrative,nominatim,2025-11-07T12:15:13,2025-11-07T12:15:13
16,campello,Sin clasificar,Mercadona refuerza su compromiso con la solidaridad y se une a la Gran Recogida de Alimentos https://diariodealicante.net/ercadona-gran-recogida-alimentos/,@diarioAlicante,36.475814,-6.200604,29SQA5080840369,Mercadona,Andalucía,Bahía de Cádiz,supermarket,nominatim,2025-11-07T12:40:13,2025-11-07T12:40:13
17,campello,Sin clasificar,Ryanair inaugura su nueva ruta invernal Alicante–Bratislava https://diariodealicante.net/ryanair-ruta-alicante-bratislava/,@diarioAlicante,53.360899,-2.269917,30UWE4858612667,Ryanair,England,Manchester,information,nominatim,2025-11-07T12:44:13,2025-11-07T12:44:13
18,campello,Sin clasificar,"🐟 Sabors de la Mar llega a Calp 🌊 El próximo sábado 15 de noviembre, la Plaza Mayor de Calp acogerá Sabors de la Mar, una jornada gastronómica abierta al público para disfrutar del sabor del mar y poner en valor el pescado autóctono de nuestra costa.",@AyuntamientodeCalp,,,,valor el pescado autóctono de nuestra costa,,,,mensajes,2025-11-07T13:00:13,2025-11-07T13:00:13
19,campello,Sin clasificar,Motoristas de toda Europa disfrutan en El Campello de tres días de concentración de motos 'Harley' https://diariodealicante.net/motoristas-europa-campello/,@el_campello,,,,Campello de tres días de concentración de motos 'Harley' https://diariodealicante,,,,mensajes,2025-11-07T13:05:14,2025-11-07T13:05:14
20,campello,Sin clasificar,Toni Pérez reivindica en el ADDA una gestión coordinada ante las catástrofes https://diariodealicante.net/perez-gestion-catastrofes/,@diarioAlicante,,,,ADDA una gestión coordinada ante las catástrofes https://diariodealicante,,,,mensajes,2025-11-07T13:13:14,2025-11-07T13:13:14
21,campello,Sin clasificar,El PSPV-PSOE inicia desde Alicante una campaña con más de 100 actos para exigir elecciones tras la dimisión de Mazón https://diariodealicante.net/pspv-alicante-campana-elecciones/,@diarioAlicante,38.840335,-0.119778,30SYJ4998503001,Pspv-Psoe,Comunitat Valenciana,,political_party,cache,2025-11-07T13:56:13,2025-11-07T13:56:13
22,campello,Sin clasificar,Torrevieja aprueba su Oferta de Empleo Público para 2025 con un total de 69 plazas https://diariodealicante.net/oferta-empleo-publico-torrevieja-2025/,@diarioAlicante,37.977542,-0.682845,30SYH0351505856,Torrevieja,Comunitat Valenciana,el Baix Segura / La Vega Baja,administrative,cache,2025-11-07T13:59:33,2025-11-07T13:59:33
23,campello,Sin clasificar,Pleno ordinario noviembre ➡ El Ayuntamiento de #Calp celebrará el próximo martes 11 de noviembre a las 17 horas pleno ordinario con el siguiente orden del día⬇️. 📱 Podréis seguirlo a través del canal de YouTube del Ayuntamiento de Calp. 👇 📅 07/11/2025 00:00 https://calpcomunica.calp.es/event/pleno-ordinario-noviembre/?lang=es 🔖 #Avisos,@AyuntamientodeCalp,38.644325,0.046012,31SBC4290881448,Calp,Comunitat Valenciana,,administrative,cache,2025-11-07T14:00:13,2025-11-07T14:00:13
24,campello,Sin clasificar,El servicio de mantenimiento actúa en 200 calles de Alicante en cinco meses https://diariodealicante.net/mantenimiento-calles-alicante/,@diarioAlicante,,,,cinco meses https://diariodealicante,,,,mensajes,2025-11-07T14:02:13,2025-11-07T14:02:13
25,campello,Sin clasificar,El Gobierno inicia la recuperación ambiental de Playa Paraíso en Villajoyosa https://diariodealicante.net/recuperacion-ambiental-playa-paraiso-villajoyosa/,@diarioAlicante,,,,Villajoyosa https://diariodealicante,,,,mensajes,2025-11-07T14:06:13,2025-11-07T14:06:13
26,campello,Sin clasificar,Noticias de Alicante La nueva edición de Gran Hermano ya ha abierto sus puertas y entre los veinte concursantes que pisan la casa más famosa de España hay dos nombres que no han pasado desapercibidos en la provincia de Alicante.,@AlicanteDirectoNews,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-07T14:09:13,2025-11-07T14:09:13
27,campello,Sin clasificar,"Noticias de Alicante No todo son bulos en las redes sociales, que también pueden ocupar titulares en asuntos del bien común.",@AlicanteDirectoNews,20.670817,-103.374825,13QFC6928786564,redes sociales,Jalisco,Guadalajara,advertising_agency,nominatim,2025-11-07T14:09:13,2025-11-07T14:09:13
28,campello,Sin clasificar,Noticias de Alicante Solo tres de cada diez aulas de los colegios e institutos de la provincia tienen el valenciano como idioma mayoritario.,@AlicanteDirectoNews,38.383465,-0.761783,30SXH9549350734,Alicante Solo,Comunitat Valenciana,,park,nominatim,2025-11-07T14:09:13,2025-11-07T14:09:13
29,campello,Sin clasificar,"Noticias de Alicante Investigadores de la Universidad de Alicante (UA), en colaboración con investigadores de la Universidad Miguel Hernández de Elche (UMH) y del Centre de Ciència i Tecnologia Forestal de Catalunya (CTFC) han desarrollado la primera base de datos que cuantifica los beneficios que las aves nativas de España proporcionan a las personas y al medio ambiente.",@AlicanteDirectoNews,1.555677,110.353764,49NDB2811471960,colaboración con investigadores de la Universidad Miguel Hernández de Elche (UMH) y del Centre de Ciència i Tecnologia Forestal de Catalunya (CTFC),Sarawak,Kuching,pharmacy,nominatim,2025-11-07T14:09:13,2025-11-07T14:09:13
30,campello,Hazards,"La Regidoria de Dinamització Econòmica, Comerç, Fires i Mercats ha iniciat un projecte per recopilar material històric sobre el comerç local en tots els nuclis del municipi.",@ajuntamentdexabia,,,,tots els nuclis del municipi,,,,mensajes,2025-11-07T14:19:13,2025-11-07T14:19:13
31,campello,Sin clasificar,Detenido por tráfico de drogas tras una persecución a gran velocidad en El Campello https://diariodealicante.net/detenido-trafico-drogas-persecucion-gran-velocidad-el-campello/,@diarioAlicante,,,,Campello https://diariodealicante,,,,mensajes,2025-11-07T14:21:13,2025-11-07T14:21:13
32,campello,Sin clasificar,Alacant Open Studios invita a descubrir el arte contemporáneo local con más de 80 artistas en 16 estudios abiertos https://diariodealicante.net/alacant-open-studios-invita-a-descubrir-el-arte-contemporaneo-local-con-mas-de-80-artistas-en-16-estudios-abiertos/,@diarioAlicante,,,,Alacant Open Studios,,,,mensajes,2025-11-07T14:34:13,2025-11-07T14:34:13
33,campello,Sin clasificar,"La acusación de Acció Cultural pide un vídeo de À Punt en el que se oye a Pradas decir: 'Es una explosión en todas partes: Carlet, Chiva, Utiel' https://www.informacion.es/politica/2025/11/07/accio-cultural-pide-un-video-de-a-punt-en-el-que-pradas-dice-es-una-explosion-en-todas-partes-carlet-chiva-utiel-123464911.html La acusación de Acció Cultural pide un vídeo de À Punt en el que se oye a Pra...",WEB www.informacion.es,,,,acusación de Acció Cultural pide un vídeo de À Punt en el,,,,mensajes,2025-11-07T14:35:05,2025-11-07T14:35:05
34,campello,Sin clasificar,Sanidad mueve la silla de la dirección del Hospital de San Vicente https://www.informacion.es/alacanti/2025/11/07/sanidad-mueve-silla-direccion-hospital-nuevo-director-123460491.html Sanidad mueve la silla de la dirección del Hospital de San Vicente Pascual Pastor sustituye a Pilar Lucas apenas un año después de ser nombrada La Conselleria de Sanidad ha realizado una serie de cambios en la dire...,WEB www.informacion.es,9.182287,38.923571,37PDL9160315006,dire,ኦሮሚያ ክልል Oromia أوروميا,,town,nominatim,2025-11-07T14:35:06,2025-11-07T14:35:06
35,campello,Sin clasificar,"Muere atropellada una joven de 20 años mientras cruzaba en verde por un semáforo en València https://www.informacion.es/comunidad-valenciana/2025/11/07/muere-atropellada-joven-20-anos-123458701.html Muere atropellada una joven de 20 años mientras cruzaba en verde por un semáforo en València El camionero, que ha dado positivo en cocaína y cannabis, tenía la luz en ámbar para girar a Valle de la...",WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,verde por un semáforo en València https://www,,渋谷区,theatre,nominatim,2025-11-07T14:35:07,2025-11-07T14:35:07
36,campello,Sin clasificar,"Dos alicantinos entran en 'Gran Hermano 20' y ya están dando juego: “Soy pasión, soy fe y soy drama” https://www.informacion.es/cultura/2025/11/07/alicantinos-participan-gran-hermano-20-paula-crevillente-aquilino-alicante-dv-loc-123459307.html Dos alicantinos entran en 'Gran Hermano 20' y ya están dando juego: “Soy pasión, soy fe y soy drama” Ambos representan dos caras opuestas de la provincia...",WEB www.informacion.es,,,,Dos alicantinos entran en 'Gran Hermano 20' y ya,,,,mensajes,2025-11-07T14:35:08,2025-11-07T14:35:08
37,campello,Sin clasificar,Hostelería de España reconoce la labor de Alicante como Capital Española de la Gastronomía https://diariodealicante.net/hosteleria-espana-reconoce-alicante-capital-gastronomia/,@diarioAlicante,3.433216,-76.534952,18NUJ2948279614,Hostelería,Valle del Cauca,Cali,hotel,nominatim,2025-11-07T14:44:13,2025-11-07T14:44:13
38,campello,Sin clasificar,El Ayuntamiento destina 40.329 € a la insonorización de la cafetería del Centro Cívico | Noticias del Ayuntamiento de Calp https://noticias.calp.es/es/noticia/el-ayuntamiento-destina-40329-%E2%82%AC-la-insonorizaci%C3%B3n-de-la-cafeter%C3%ADa-del-centro-c%C3%ADvico El Ayuntamiento destina 40.329 € a la insonorización de la cafetería del Centro Cívico Esta semana han finalizado las obras de acon...,WEB noticias.calp.es,42.907433,-2.064592,30TWN7635850959,Ayuntamiento,Navarra - Nafarroa,Sakana,townhall,cache,2025-11-07T14:44:56,2025-11-07T14:44:56
39,campello,Sin clasificar,"🧠 III Jornadas de Protección de la Salud: de la Salud Mental a la Salud Social 💬 Los próximos 17 y 18 de noviembre, la Sede Universitaria Casa Nova acogerá una nueva edición de las Jornadas de Protección de la Salud, que este año estarán centradas en el enfoque “De la salud mental a la salud social”.",@AyuntamientodeCalp,,,,enfoque “De la salud mental a la salud social,,,,mensajes,2025-11-07T15:00:13,2025-11-07T15:00:13
40,campello,Sin clasificar,"La Aemet activa el aviso amarillo por viento en Alicante para este fin de semana https://www.informacion.es/alicante/2025/11/07/tiempo-alicante-prevision-dv-loc-112687681.html La Aemet activa el aviso amarillo por viento en Alicante para este fin de semana La Agencia Estatal de Meteorología prevé un viernes pasado por agua en la provincia de Alicante, descenso de las temperaturas y ráfagas de h...",WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,Alicante para este fin de semana https://www,,渋谷区,theatre,nominatim,2025-11-07T15:05:13,2025-11-07T15:05:13
41,campello,Sin clasificar,Noticias de Alicante La Conselleria de Sanidad ha aprobado en mesa sectorial la resolución por la que se regula la convocatoria del primer concurso de méritos para cubrir 920 plazas de personal estatutario en zonas de difícil cobertura con título de especialista en Ciencias de la Salud del Sistema Valenciano de Salud.,@AlicanteDirectoNews,,,,mesa sectorial la resolución por la,,,,mensajes,2025-11-07T15:09:13,2025-11-07T15:09:13
42,campello,Sin clasificar,"Insonorización Centro Cívico ✅Esta semana han finalizado las obras de acondicionamiento acústico de la cafetería del Centro Cívico de la Tercera Edad, unos trabajos que además de insonorizar han permitido mejorar el confort acústico de este espacio, reduciendo el tiempo de reverberación, que era bastante alto y provocaba elevados niveles de ruido en el interior.",@AyuntamientodeCalp,43.726938,-101.984042,14TKP5965745873,interior,South Dakota,Jackson County,administrative,nominatim,2025-11-07T15:16:13,2025-11-07T15:16:13
43,campello,Sin clasificar,Elche y Alicante se reunirán con el nuevo presidente de la CEV para abordar iniciativas conjuntas https://diariodealicante.net/elche-alicante-presidente-cev/,@diarioAlicante,38.265331,-0.698839,30SYH0131837759,Elche,Comunitat Valenciana,Elx / Elche,administrative,cache,2025-11-07T15:17:13,2025-11-07T15:17:13
44,campello,Sin clasificar,"Aspe Televisión | Aspe (Facebook) 🥳 #AspeTelevisión | La concejala de Cultura y Turismo, Rosa Ruiz, ha presentado El Mercado de Navidad de Aspe, una cita tradicional dentro de la programación cultural del mes de diciembre.",@santaelenaaspe,,,,Aspe (Facebook,,,,mensajes,2025-11-07T15:19:14,2025-11-07T15:19:14
45,campello,Sin clasificar,"Aspe reconoce a Esteban Martínez por su reciente título como campeón de Europa de Pickleball Noticias de Aspe (RSS) El Ayuntamiento de Aspe ha rendido reconocimiento a Esteban Martínez, quien recientemente ha conquistado el Campeonato de Europa de Pickleball como seleccionador nacional. Desde el consistorio se ha destacado la importancia de este logro, que si...",@santaelenaaspe,,,,Aspe reconoce a Esteban Martínez por su reciente título como campeón de Europa de Pickleball Noticias de Aspe (RSS,,,,mensajes,2025-11-07T15:24:50,2025-11-07T15:24:50
46,campello,Sin clasificar,"El Mercado de Navidad llega a Aspe el 5 y 6 de diciembre Noticias de Aspe (RSS) La concejala de Cultura y Turismo, Rosa Ruiz, ha presentado El Mercado de Navidad de Aspe, una cita tradicional dentro de la programación cultural del mes de diciembre. Este año, la feria se celebrará los días viernes 5 y s&...",@santaelenaaspe,,,,Mercado de Navidad llega a Aspe el 5 y 6 de diciembre Noticias de Aspe (RSS,,,,mensajes,2025-11-07T15:24:50,2025-11-07T15:24:50
47,campello,Sin clasificar,Alicante se consolida como puerto 'referente en el Mediterráneo' con la llegada de 112 cruceros en 2026 https://diariodealicante.net/alicante-puerto-referente-mediterraneo-cruceros/,@diarioAlicante,,,,Mediterráneo' con la llegada de 112 cruceros en 2026 https://diariodealicante,,,,mensajes,2025-11-07T15:27:14,2025-11-07T15:27:14
48,campello,Sin clasificar,Elche implantará la carrera profesional municipal a partir de 2026 tras un acuerdo unánime entre el gobierno y los sindicatos https://diariodealicante.net/carrera-profesional-ayuntamiento-elche-2026/,@diarioAlicante,38.265331,-0.698839,30SYH0131837759,Elche,Comunitat Valenciana,Elx / Elche,administrative,cache,2025-11-07T15:27:14,2025-11-07T15:27:14
49,campello,Sin clasificar,"Aspe reconoce a Esteban Martínez por su reciente título como campeón de Europa de Pickleball Ayuntamiento de Aspe (RSS) El Ayuntamiento de Aspe ha rendido reconocimiento a Esteban Martínez, quien recientemente ha conquistado el Campeonato de Europa de Pickleball como seleccionador nacional.",@santaelenaaspe,,,,Aspe reconoce a Esteban Martínez por su reciente título como campeón de Europa de Pickleball Ayuntamiento de Aspe (RSS,,,,mensajes,2025-11-07T15:30:13,2025-11-07T15:30:13
50,campello,Sin clasificar,"El Mercado de Navidad llega a Aspe el 5 y 6 de diciembre Ayuntamiento de Aspe (RSS) La concejala de Cultura y Turismo, Rosa Ruiz, ha presentado El Mercado de Navidad de Aspe, una cita tradicional dentro de la programación cultural del mes de diciembre.",@santaelenaaspe,,,,Mercado de Navidad llega a Aspe el 5 y 6 de diciembre Ayuntamiento de Aspe (RSS,,,,mensajes,2025-11-07T15:30:13,2025-11-07T15:30:13
51,campello,Sin clasificar,El pleno de la Diputación se suma al Día Internacional para la eliminación de la violencia contra la mujer https://diariodealicante.net/diputacion-dia-internacional-eliminacioon-violencia-mujer/,@diarioAlicante,38.345813,-0.492433,30SYH1913647160,Diputación,Comunitat Valenciana,Alacant / Alicante,neighbourhood,nominatim,2025-11-07T15:31:13,2025-11-07T15:31:13
52,campello,Sin clasificar,"El MACA acoge el ciclo ‘Black cinema: resonancias audiovisuales desde África y la diáspora’, inspirado en Kara Walker https://diariodealicante.net/maca-black-cinema-inspirado-kara-walker/",@noticias_alicante,,,,Kara Walker https://diariodealicante,,,,mensajes,2025-11-07T15:37:13,2025-11-07T15:37:13
53,campello,Sin clasificar,El Low se va de Benidorm https://www.informacion.es/cultura/2025/11/07/low-benidorm-123468133.html La organización del festival comunica que abandona la ciudad después de catorce años al no llegar a un acuerdo con el ayuntamiento.,WEB www.informacion.es,22.528177,114.113339,50QKK0306394158,Low,香港 Hong Kong,新界 New Territories,station,nominatim,2025-11-07T15:45:00,2025-11-07T15:45:00
54,campello,Sin clasificar,El Palacio Provincial acoge este domingo la salida de la ‘VI Gran Carrera del Mediterráneo’ con 5.000 participantes https://diariodealicante.net/vi-gran-carrera-mediterraneo/,@diarioAlicante,20.021971,-75.827650,18QVH1343314126,Palacio Provincial,Santiago de Cuba,Ciudad de Santiago de Cuba,townhall,nominatim,2025-11-07T15:50:14,2025-11-07T15:50:14
55,campello,Sin clasificar,El Comité Olímpico Internacional reconoce una investigación de la UA sobre el skateboarding y el olimpismo https://diariodealicante.net/comite-olimpico-internacional-investigacion-ua/,@diarioAlicante,,,,Comité Olímpico Internacional,,,,mensajes,2025-11-07T15:54:13,2025-11-07T15:54:13
56,campello,Sin clasificar,https://www.informacion.es/sucesos/sucesos-en-alicante/2025/11/07/capturan-fugitivo-aeropuerto-alicante-elche-123454789.html,@alicanteprensapolicianacional,,,,,,,,mensajes,2025-11-07T15:58:13,2025-11-07T15:58:13
57,campello,Sin clasificar,"Noticias de Alicante En un colegio donde más de una tercera parte de sus alumnos son extranjeros, que llegan sin saber apenas español, y donde prácticamente hay un niño por clase con dificultades de aprendizaje, tener suficientes profesores se hace más indispensable que en cualquier otro.",@AlicanteDirectoNews,,,,un colegio donde más de una tercera parte de sus alumnos son extranjeros,,,,mensajes,2025-11-07T16:09:13,2025-11-07T16:09:13
58,campello,Sin clasificar,Noticias de Alicante Luz verde a la celebración del centenario del antiguo cine Ideal.,@AlicanteDirectoNews,38.309056,-0.529822,30SYH1597742993,Alicante Luz,Comunitat Valenciana,Alacant / Alicante,commercial,nominatim,2025-11-07T16:09:13,2025-11-07T16:09:13
59,campello,Sin clasificar,"Noticias de Alicante INFORMACIÓN arranca este domingo la sección “La calle es nuestra”, una serie de reportajes semanales que recorrerán las arterias más vivas de la ciudad: esas calles donde late la historia, el comercio y la vida cotidiana.",@AlicanteDirectoNews,38.401070,-0.608076,30SYH0886953025,Alicante INFORMACIÓN,Comunitat Valenciana,,commercial,nominatim,2025-11-07T16:09:13,2025-11-07T16:09:13
60,campello,Disturbios Civiles,El Low Festival anuncia su marcha de Benidorm tras no alcanzar un acuerdo con el Ayuntamiento https://diariodealicante.net/low-festival-marcha-benidorm/,@diarioAlicante,52.487766,7.297971,32ULD8443316652,Low Festival,Niedersachsen,Landkreis Emsland,industrial,nominatim,2025-11-07T16:35:13,2025-11-07T16:35:13
61,campello,Sin clasificar,"La joven de 20 años que ha muerto atropellada en València cruzaba en verde por un semáforo https://www.levante-emv.com/sucesos/2025/11/07/mujer-muere-atropellada-camion-valencia-123453987.html La joven de 20 años que ha muerto atropellada en València cruzaba en verde por un semáforo El camionero, que ha dado positivo en cocaína y cannabis, tenía la luz en ámbar para girar a Valle de la Balleste...",WEB www.levante-emv.com,35.661543,139.698750,54SUE8221947189,València cruzaba en verde por un semáforo https://www,,渋谷区,theatre,nominatim,2025-11-07T16:35:16,2025-11-07T16:35:16
62,campello,Sin clasificar,"El primer Es Alert que barajó Emergencias a las 18.37 horas tampoco pedía subir a pisos altos https://www.levante-emv.com/comunitat-valenciana/2025/11/07/jorge-suarez-subdirector-emergencias-informo-122247460.html El primer Es Alert que barajó Emergencias a las 18.37 horas tampoco pedía subir a pisos altos El borrador se barajó hora y media antes del mensaje definitivo a las 20.11 horas, que la...",WEB www.levante-emv.com,41.542755,1.865868,31TDF0540399631,Es Alert,Catalunya,Baix Llobregat,pharmacy,nominatim,2025-11-07T16:35:17,2025-11-07T16:35:17
63,campello,Sin clasificar,"'El cartel de 'Se busca' con la foto del alcalde era una broma de Halloween, pedimos disculpas' https://www.levante-emv.com/ribera/2025/11/07/cartel-busca-foto-alcalde-broma-halloween-lalcudia-pedimos-disculpas-123465037.html ""El cartel de 'Se busca' con la foto del alcalde era una broma de Halloween, pedimos disculpas"" Los responsables del local en el que apareció la imagen de Andreu Salom que...",WEB www.levante-emv.com,48.260036,-79.045355,17UPP4507047049,Halloween,Québec,Rouyn-Noranda,path,nominatim,2025-11-07T16:35:17,2025-11-07T16:35:17
64,campello,Sin clasificar,"La acusación de Acció Cultural pide un vídeo de À Punt en el que se oye a Pradas decir: 'Es una explosión en todas partes: Carlet, Chiva, Utiel' https://www.levante-emv.com/comunitat-valenciana/2025/11/07/accio-cultural-pide-un-video-de-a-punt-en-el-que-pradas-dice-es-una-explosion-en-todas-partes-carlet-chiva-utiel-123460365.html La acusación de Acció Cultural pide un vídeo de À Punt en el que...",WEB www.levante-emv.com,,,,acusación de Acció Cultural pide un vídeo de À Punt en el,,,,mensajes,2025-11-07T16:35:18,2025-11-07T16:35:18
65,campello,Sin clasificar,Más de 4.400 corredores de 50 países participarán en el primer maratón que unirá Elche y Alicante https://diariodealicante.net/corredores-primer-maraton-elche-alicante/,@diarioAlicante,,,,primer maratón,,,,mensajes,2025-11-07T17:06:13,2025-11-07T17:06:13
66,campello,Sin clasificar,"Benitachell baja dos puntos el IBI hasta el 0,80% de tipo impositivo https://diariodealicante.net/benitachell-ibi/",@diarioAlicante,38.732297,0.143844,31SBC5172890943,Benitachell,Comunitat Valenciana,,administrative,nominatim,2025-11-07T17:21:16,2025-11-07T17:21:16
67,campello,Terrorismo,https://www.cope.es/emisoras/comunidad-valenciana/alicante-provincia/denia/noticias/caterina-francisco-alerta-ninos-imitan-retos-virales-miedo-peligro-incidente-denia-20251107_3247708.html,@alicanteprensapolicianacional,,,,,,,,mensajes,2025-11-07T17:39:13,2025-11-07T17:39:13
68,campello,Sin clasificar,"Proyección documental 💉❤️El Saló Blau de la Casa de Cultura acoge el próximo lunes 10 de noviembre la proyección de ""La vida en una gota"" de Pedro Lendínez, un documental sobre cribado neonatal que denuncia desigualdades entre comunidades autónomas.",@AyuntamientodeCalp,,,,"una gota"" de Pedro Lendínez",,,,mensajes,2025-11-07T18:00:13,2025-11-07T18:00:13
