id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
11,campello,Criminalidad,Desarticulado en Alicante un grupo criminal albanés dedicado al cultivo masivo de marihuana https://diariodealicante.net/alicante-policia-nacional-desarticula-grupo-albanes-marihuana/,@diarioAlicante,,,,Alicante un grupo criminal albanés dedicado al cultivo masivo de marihuana https://diariodealicante,,,,mensajes,2025-11-05T10:32:22,2025-11-05T10:32:22
12,campello,Sin clasificar,"🎉 ¡Este sábado celebramos el Día de las Quintas! 🎉 El 8 de noviembre, el Parc de la Creativitat será el punto de encuentro para disfrutar de una jornada repleta de música, diversión y buen ambiente para todas las edades.",@AyuntamientodeCalp,45.224007,11.659796,32TQR0881311277,Este,Veneto,Padova,administrative,nominatim,2025-11-05T11:00:22,2025-11-05T11:00:22
13,campello,Sin clasificar,El Eurojackpot de la ONCE deja un premio de 219.724 euros en Pilar de la Horadada https://diariodealicante.net/eurojackpot-once-premio-pilar-de-la-horadada/,@diarioAlicante,,,,Pilar de la Horadada https://diariodealicante,,,,mensajes,2025-11-05T11:19:22,2025-11-05T11:19:22
14,campello,Sin clasificar,El vecindario de Benalúa alcanza su concentración número 100 para reclamar un Centro Social comunitario https://diariodealicante.net/benalua-concentracion-100-centro-social/,@diarioAlicante,37.351130,-3.163690,30SVG8550233838,Benalúa,Andalucía,Comarca de Guadix,administrative,nominatim,2025-11-05T11:32:22,2025-11-05T11:32:22
15,campello,Sin clasificar,Cielos poco nubosos y temperaturas sin cambios en la provincia de Alicante https://diariodealicante.net/cielos-poco-nubosos-alicante/,@diarioAlicante,38.609596,-0.273310,30SYH3742076981,Alicante https://diariodealicante,Comunitat Valenciana,,art,nominatim,2025-11-05T11:49:23,2025-11-05T11:49:23
16,campello,Sin clasificar,Del 7 al 9 de novembre torna el 8é Festival Xàbia Negra.,@ajuntamentdexabia,38.692045,-75.401331,18SVH6509782679,Del,Delaware,,administrative,nominatim,2025-11-05T11:53:22,2025-11-05T11:53:22
17,campello,Sin clasificar,El Ayuntamiento destina 59.900 € a la limpieza de las zonas verdes municipales de La Empedrola | Noticias del Ayuntamiento de Calp https://noticias.calp.es/es/noticia/el-ayuntamiento-destina-59900-%E2%82%AC-la-limpieza-de-las-zonas-verdes-municipales-de-la-empedrola El Ayuntamiento destina 59.900 € a la limpieza de las zonas verdes municipales de La Empedrola El Ayuntamiento de Calp ha iniciado...,WEB noticias.calp.es,42.907433,-2.064592,30TWN7635850959,Ayuntamiento,Navarra - Nafarroa,Sakana,townhall,nominatim,2025-11-05T11:55:13,2025-11-05T11:55:13
18,campello,Sin clasificar,Visitas guiadas Banys de la Reina 📣📣No te pierdas las visitas guiadas a Banys de la Reina.,@AyuntamientodeCalp,15.059584,120.773958,51PTS6069766124,Visitas,Pampanga,,hamlet,nominatim,2025-11-05T12:02:22,2025-11-05T12:02:22
19,campello,Sin clasificar,Educación amplía su programa de bienestar emocional con una nueva formación abierta a todo el profesorado https://diariodealicante.net/educacion-bienestar-emocional-profesorado/,@diarioAlicante,19.335412,-99.132144,14QMG8611937946,Educación,Ciudad de México,Ciudad de México,park,nominatim,2025-11-05T12:12:22,2025-11-05T12:12:22
20,campello,Sin clasificar,El PSPV plantea reactivar el recargo provincial del IAE para financiar el Bono Comercio 2026 https://diariodealicante.net/pspv-reactivar-iae/,@diarioAlicante,38.086193,-0.950266,30SXH7975917362,Pspv,Comunitat Valenciana,el Baix Segura / La Vega Baja,political_party,nominatim,2025-11-05T12:20:23,2025-11-05T12:20:23
21,campello,Sin clasificar,El Festival de Cine de Alicante abre convocatoria para su 23ª edición https://diariodealicante.net/festival-cine-alicante-abre-convocatoria/,@noticias_alicante,46.191625,6.776542,32TLS2842917741,Festival,Auvergne-Rhône-Alpes,Haute-Savoie,neighbourhood,nominatim,2025-11-05T12:29:23,2025-11-05T12:29:23
22,campello,Sin clasificar,Orihuela establece control de acceso con entrada gratuita para el monólogo de Grison Beatbox https://diariodealicante.net/orihuela-acceso-monologo-grison-beatbox/,@diarioAlicante,38.085689,-0.944881,30SXH8023317316,Orihuela,Comunitat Valenciana,el Baix Segura / La Vega Baja,administrative,nominatim,2025-11-05T12:39:22,2025-11-05T12:39:22
23,campello,Sin clasificar,Una perrita campeona mundial en Obediencia mejora la autoestima de los mayores alcoyanos https://diariodealicante.net/perrita-campeona-mundial-obediencia-mayores-alcoyanos/,@diarioAlicante,,,,Obediencia mejora la autoestima de los mayores alcoyanos https://diariodealicante,,,,mensajes,2025-11-05T12:47:22,2025-11-05T12:47:22
24,campello,Sin clasificar,Educación y Guardia Civil impulsan la formación en ciberseguridad entre el alumnado de Secundaria https://diariodealicante.net/formacion-ciberseguridad-secundaria/,@diarioAlicante,,,,ciberseguridad entre el alumnado de Secundaria https://diariodealicante,,,,mensajes,2025-11-05T12:57:23,2025-11-05T12:57:23
25,campello,Sin clasificar,"🧹🌊 ""Barriendo mares"" 📣 Ja tenim data per a la jornada de neteja marina de 2025! 📌 El diumenge 16 de novembre, de 9.30 a 12.30 h.",@AjuntamentDeDenia,41.637605,-0.876664,30TXM7684811718,Barriendo,Aragón,Zaragoza,butcher,nominatim,2025-11-05T12:59:22,2025-11-05T12:59:22
26,campello,Sin clasificar,Limpieza forestal en Empedrola 🟢El Ayuntamiento ha iniciado el proceso de licitación de los servicios de tratamientos selvícolas en las zonas verdes municipales de las partidas Empedrola I y II.,@AyuntamientodeCalp,,,,Empedrola 🟢El Ayuntamiento,,,,mensajes,2025-11-05T13:00:22,2025-11-05T13:00:22
27,campello,Sin clasificar,"El tiempo en Alicante hoy: las nubes ganan terreno, pero el calor no se rinde https://www.informacion.es/alicante/2025/11/05/tiempo-alicante-prevision-dv-loc-112687681.html El tiempo en Alicante hoy: las nubes ganan terreno, pero el calor no se rinde El miércoles deja en Alicante una jornada de cielos cubiertos y temperaturas suaves, antes del descenso térmico y las lluvias previstas para el fi...",WEB www.informacion.es,,,,Alicante hoy: las nubes ganan terreno,,,,mensajes,2025-11-05T13:05:27,2025-11-05T13:05:27
28,campello,Sin clasificar,Noticias de Alicante La Compañía de Jesús ha apartado provisionalmente a un sacerdote jesuita acusado de abusos a un menor que habrían ocurrido entre el año 2000 y el 2010 en Alicante.,@AlicanteDirectoNews,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,nominatim,2025-11-05T13:08:22,2025-11-05T13:08:22
29,campello,Sin clasificar,https://www.informacion.es/sucesos/sucesos-en-alicante/2025/11/05/seis-detenidos-4-plantaciones-maria-123372664.html,@alicanteprensapolicianacional,,,,,,,,mensajes,2025-11-05T13:11:23,2025-11-05T13:11:23
30,campello,Sin clasificar,Torrevieja adjudica la rehabilitación del parvulario La Purísima y La Coral Francisco Vallejos https://diariodealicante.net/torrevieja-rehabilitacion-parvulario-purisima-coral-francisco-vallejos/,@diarioAlicante,37.977542,-0.682845,30SYH0351505856,Torrevieja,Comunitat Valenciana,el Baix Segura / La Vega Baja,administrative,nominatim,2025-11-05T13:16:23,2025-11-05T13:16:23
31,campello,Sin clasificar,Alcoy tendrá un nuevo bosque urbano en La Vaguada https://diariodealicante.net/alcoy-bosque-urbano/,@diarioAlicante,,,,Vaguada https://diariodealicante,,,,mensajes,2025-11-05T13:19:22,2025-11-05T13:19:22
32,campello,Sin clasificar,Firahogar celebra su 31ª edición del 7 al 9 de noviembre en IFA-FIRALACANT https://diariodealicante.net/firahogar-noviembre-firalacant/,@diarioAlicante,,,,IFA-FIRALACANT https://diariodealicante,,,,mensajes,2025-11-05T13:23:23,2025-11-05T13:23:23
33,campello,Sin clasificar,La Generalitat impulsa la campaña 'A la Mar 2026' con nuevas actividades náuticas en la Escola de la Mar de Villajoyosa https://diariodealicante.net/generalitat-a-la-mar-2026-villajoyosa/,@diarioAlicante,,,,Escola de la Mar de Villajoyosa https://diariodealicante,,,,mensajes,2025-11-05T13:30:23,2025-11-05T13:30:23
34,campello,Sin clasificar,Elche muestra la labor de la Unidad Militar de Emergencias ante catástrofes https://diariodealicante.net/elche-unidad-militar-emergencias/,@diarioAlicante,38.265331,-0.698839,30SYH0131837759,Elche,Comunitat Valenciana,Elx / Elche,administrative,nominatim,2025-11-05T13:58:22,2025-11-05T13:58:22
35,campello,Sin clasificar,Alicante preadjudica a Sarartela gestión de las actividades para mayores por 378.889 euros https://diariodealicante.net/alicante-sarartela-actividades-mayores/,@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-05T14:04:23,2025-11-05T14:04:23
36,campello,Sin clasificar,Noticias de Alicante Este 5 de noviembre han arrancado las Jornadas Gastronómicas Alicante Capital Española de la Gastronomía que se prolongarán hasta el 30 de noviembre.,@AlicanteDirectoNews,38.190069,-0.529219,30SYH1638229789,Alicante Este,Comunitat Valenciana,,beach,nominatim,2025-11-05T14:08:22,2025-11-05T14:08:22
37,campello,Sin clasificar,"Noticias de Alicante Alumnos de la Escuela de Arte y Superior de Diseño de Alicante (Easda) han decidido no regresar a las aulas el próximo lunes, tras cuatro semanas con las instalaciones cerradas por una plaga de pulgas.",@AlicanteDirectoNews,,,,Noticias de Alicante Alumnos de la Escuela de Arte y Superior de Diseño de Alicante (Easda,,,,mensajes,2025-11-05T14:08:22,2025-11-05T14:08:22
38,campello,Sin clasificar,"Elche avanza en la construcción de la pasarela de Altabix, que alcanza ya el 90% de su producción https://diariodealicante.net/elche-pasarela-altabix-avance-construccion/",@diarioAlicante,,,,construcción de la pasarela de Altabix,,,,mensajes,2025-11-05T14:12:23,2025-11-05T14:12:23
39,campello,Sin clasificar,El PSPV-PSOE lanza una ruta comarcal para pedir elecciones anticipadas tras la dimisión de Mazón https://diariodealicante.net/pspv-ruta-comarcal-elecciones-anticipadas/,@diarioAlicante,38.840335,-0.119778,30SYJ4998503001,Pspv-Psoe,Comunitat Valenciana,,political_party,nominatim,2025-11-05T14:24:25,2025-11-05T14:24:25
40,campello,Sin clasificar,Mazón sí estaba localizable en El Ventorro: la Generalitat le hizo llegar unas becas de deportistas de élite que firmó https://www.informacion.es/comunidad-valenciana/2025/11/05/mazon-localizable-ventorro-generalitat-llevo-documentos-123381282.html Mazón sí estaba localizable en El Ventorro: la Generalitat le hizo llegar unas becas de deportistas de élite que firmó El Consell explica que los pa...,WEB www.informacion.es,,,,Ventorro: la Generalitat le hizo llegar unas becas de deportistas de élite,,,,mensajes,2025-11-05T14:35:28,2025-11-05T14:35:28
41,campello,Sin clasificar,Los jesuitas apartan a un sacerdote acusado de abusos a un menor en Alicante https://www.informacion.es/alicante/2025/11/05/jesuitas-apartan-sacerdote-acusado-abusos-alicante-pederastia-123374402.html Los jesuitas apartan a un sacerdote acusado de abusos a un menor en Alicante Los hechos habrían ocurrido entre el año 2000 y el 2010 y el obispo se suma a la decisión de la orden religiosa y de la...,WEB www.informacion.es,38.609596,-0.273310,30SYH3742076981,Alicante https://www,Comunitat Valenciana,,art,nominatim,2025-11-05T14:35:28,2025-11-05T14:35:28
42,campello,Sin clasificar,Una madre denuncia que su hija de 13 años con discapacidad fue amenazada y sufrió un corte en un instituto de Petrer https://www.informacion.es/elda/2025/11/05/ies-azorin-petrer-acoso-escolar-menor-discapacidad-123373637.html Una madre denuncia que su hija de 13 años con discapacidad fue amenazada y sufrió un corte en un instituto de Petrer La progenitora asegura que avisó al centro de las inti...,WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,un instituto de Petrer https://www,,渋谷区,theatre,nominatim,2025-11-05T14:35:29,2025-11-05T14:35:29
43,campello,Terrorismo,"Muere Dick Cheney, el vicepresidente más poderoso de Estados Unidos y arquitecto de la guerra de Irak https://www.levante-emv.com/internacional/2025/11/04/muere-dick-cheney-vicepresidente-estados-unidos-arquitecto-guerra-irak-terrorismo-george-bush-123340187.html Muere Dick Cheney, el vicepresidente más poderoso de Estados Unidos y arquitecto de la guerra de Irak El prominente político republic...",WEB www.levante-emv.com,,,,Muere Dick Cheney,,,,mensajes,2025-11-05T14:35:53,2025-11-05T14:35:53
44,campello,Sin clasificar,"Aspe instala nuevas zonas de sombra y mesas de picnic en los huertos ecológicos y en el Aula de la Naturaleza Noticias de Aspe (RSS) El concejal de Medio Ambiente, Vicente Cerdán, ha anunciado la instalación de zonas de sombraje y mesas de picnic tanto en los huertos ecológicos municipales como en el Aula de la Naturaleza, con el objetivo de ofrecer espacios m&a...",@santaelenaaspe,41.668331,-4.733563,30TUM5568414404,huertos ecológicos y,Castilla y León,Valladolid,allotments,nominatim,2025-11-05T14:42:26,2025-11-05T14:42:26
45,campello,Sin clasificar,La Diputación reúne en el Palacio Provincial 25 obras de la Fundación Fernando Soria https://diariodealicante.net/palacio-provincial-obras-fernando-soria/,@diarioAlicante,,,,Palacio Provincial 25 obras de la Fundación Fernando Soria https://diariodealicante,,,,mensajes,2025-11-05T14:51:26,2025-11-05T14:51:26
46,campello,Sin clasificar,"El Ayuntamiento instala nuevas zonas de sombra y mesas de picnic en los huertos ecológicos y en el Aula de la Naturaleza Ayuntamiento de Aspe (RSS) El concejal de Medio Ambiente, Vicente Cerdán, ha anunciado la instalación de zonas de sombraje y mesas de picnic tanto en los huertos ecológicos municipales como en el Aula de la Naturaleza, con el objetivo de ofrecer espacios más cómodos y accesib...",@santaelenaaspe,41.668331,-4.733563,30TUM5568414404,huertos ecológicos y,Castilla y León,Valladolid,allotments,cache,2025-11-05T14:53:26,2025-11-05T14:53:26
47,campello,Sin clasificar,"El Ayuntamiento aclara los tratamientos de control de plagas realizados en 2024-2025 Ayuntamiento de Aspe (RSS) El Ayuntamiento de Aspe ha desmentido las informaciones difundidas en los últimos días sobre la supuesta falta de control de plagas en el municipio, así como para ofrecer información veraz y contrastada a la ciudadanía.",@santaelenaaspe,,,,últimos días sobre la supuesta falta de control de plagas,,,,mensajes,2025-11-05T14:53:26,2025-11-05T14:53:26
48,campello,Sin clasificar,"La Universidad de Alicante desarrolla un método sostenible para extraer tierras raras, uranio y torio https://diariodealicante.net/universidad-alicante-tierras-raras/",@diarioAlicante,40.425426,-3.706023,30TVK4010975216,Universidad,Comunidad de Madrid,Centro,administrative,nominatim,2025-11-05T14:58:26,2025-11-05T14:58:26
49,campello,Sin clasificar,"🎉¡Calp celebra el Día Mundial de la Infancia! 🎉 El próximo sábado 15 de noviembre, de 10:00 a 15:00 h, el Parc de la Creativitat se llenará de alegría, juegos y música para celebrar el Día Mundial de la Infancia.",@AyuntamientodeCalp,38.644325,0.046012,31SBC4290881448,Calp,Comunitat Valenciana,,administrative,nominatim,2025-11-05T15:00:25,2025-11-05T15:00:25
50,campello,Sin clasificar,Diez proyectos culturales y artísticos se reparten los 100.000 euros de subvención de Alicante https://diariodealicante.net/proyectos-culturales-artisticos-subvencion-alicante/,@noticias_alicante,50.369417,8.017452,32UMA3012580166,Diez,Rheinland-Pfalz,Rhein-Lahn-Kreis,administrative,nominatim,2025-11-05T15:03:26,2025-11-05T15:03:26
51,campello,Sin clasificar,Mazón sí estaba localizable en El Ventorro: la Generalitat le hizo llegar unas becas de deportistas de élite que firmó https://www.levante-emv.com/comunitat-valenciana/2025/11/05/mazon-localizable-ventorro-generalitat-llevo-documentos-123379032.html Mazón sí estaba localizable en El Ventorro: la Generalitat le hizo llegar unas becas de deportistas de élite que firmó El Consell explica que los p...,WEB www.levante-emv.com,,,,Ventorro: la Generalitat le hizo llegar unas becas de deportistas de élite,,,,mensajes,2025-11-05T15:05:46,2025-11-05T15:05:46
52,campello,Sin clasificar,Presidencia rastrea las opiniones sobre Mazón con obligación de enviar alertas a los cinco minutos de citarlo https://www.levante-emv.com/comunitat-valenciana/2025/11/05/presidencia-generalitat-rastrea-opiniones-sobre-carlos-mazon-con-obligacion-de-enviar-alertas-a-los-cinco-minutos-de-citarlo-123378074.html Presidencia rastrea las opiniones sobre Mazón con obligación de enviar alertas a los ci...,WEB www.levante-emv.com,0.840435,-79.304134,17NPA8871492934,Presidencia,Esmeraldas,Río Verde,hamlet,nominatim,2025-11-05T15:05:47,2025-11-05T15:05:47
53,campello,Sin clasificar,La noche horrible de Álex el 29-O: “Una señora mayor atrapada nos dijo que nos olvidáramos de ella y fuéramos a por los jóvenes” https://www.levante-emv.com/comunitat-valenciana/2025/11/05/noche-horrible-alex-29-o-123384562.html La noche horrible de Álex el 29-O: “Una señora mayor atrapada nos dijo que nos olvidáramos de ella y fuéramos a por los jóvenes” Alejandro Carabal es bombero en el Ayun...,WEB www.levante-emv.com,33.249437,35.575884,36SYB3998181899,Ayun,מחוז הצפון,,stream,nominatim,2025-11-05T15:05:48,2025-11-05T15:05:48
54,campello,Sin clasificar,Muere el motorista herido en un accidente junto al Hospital Clínico de València https://www.levante-emv.com/sucesos/2025/11/05/muere-motorista-herido-hospital-clinico-123371436.html Muere el motorista herido en un accidente junto al Hospital Clínico de València El joven de 22 años no pudo superar las gravísimas heridas que sufrió en la noche del martes El motorista de 22 años que resultó herido...,WEB www.levante-emv.com,35.661543,139.698750,54SUE8221947189,un accidente junto al Hospital Clínico de València https://www,,渋谷区,theatre,nominatim,2025-11-05T15:05:50,2025-11-05T15:05:50
55,campello,Sin clasificar,"Noticias de Alicante Un día después de que el Ministerio de Igualdad confirmara como asesinato machista la muerte a puñaladas de Cristina, la mujer de 37 años que apareció muerta a puñaladas en su domicilio de Alicante el pasado 24 de octubre, se han celebrado esta mañana en Alicante y Valencia concentraciones de repulsa en diferentes instituciones.",@AlicanteDirectoNews,,,,su domicilio de Alicante el pasado 24 de octubre,,,,mensajes,2025-11-05T15:08:25,2025-11-05T15:08:25
56,campello,Sin clasificar,Alicante prohíbe a los ‘tuc-tuc’ acceder al Casco Antiguo desde el lunes 10 https://diariodealicante.net/alicante-prohibe-tuc-tuc-casco-antiguo/,@diarioAlicante,38.343637,-0.488171,30SYH1951546929,Alicante,Comunitat Valenciana,Alacant / Alicante,administrative,cache,2025-11-05T15:29:25,2025-11-05T15:29:25
57,campello,Sin clasificar,La Costa Blanca centra en el mercado británico su estrategia promocional durante la segunda jornada de la WTM https://diariodealicante.net/costa-blanca-mercadobritanico-wtm/,@diarioAlicante,,,,mercado británico su estrategia promocional durante la segunda jornada de la WTM https://diariodealicante,,,,mensajes,2025-11-05T15:58:25,2025-11-05T15:58:25
58,campello,Sin clasificar,"Noticias de Alicante El obispo de la Diócesis de Orihuela-Alicante, José Ignacio Munilla, ha protagonizado la presentación del “Informe Libertad Religiosa en el Mundo 2025”, llevada a cabo este miércoles en la sede alicantina de su obispado. via Información - Alicante https://ift.tt/BPfbC80 #AlicanteDirecto #Noticias #Alicante #Alacant #Fiestas #Eventos",@AlicanteDirectoNews,26.324300,-98.177975,14RNQ8204011859,Mundo 2025,Texas,Hidalgo County,house,nominatim,2025-11-05T16:09:25,2025-11-05T16:09:25
59,campello,Sin clasificar,Noticias de Alicante Avances a medio gas en la contratación de los talleres para mayores.,@AlicanteDirectoNews,,,,contratación de los talleres para mayores,,,,mensajes,2025-11-05T16:09:25,2025-11-05T16:09:25
60,campello,Sin clasificar,Las instituciones valencianas condenan el último crimen machista en Alicante con un minuto de silencio https://diariodealicante.net/crimen-machista-alicante-minuto-silencio/,@diarioAlicante,,,,Alicante con un minuto de silencio https://diariodealicante,,,,mensajes,2025-11-05T16:15:51,2025-11-05T16:15:51
61,campello,Sin clasificar,Elche mejora la cobertura sanitaria de sus eventos con nuevos medios de emergencia https://diariodealicante.net/elche-cobertura-sanitaria-eventos/,@diarioAlicante,38.265331,-0.698839,30SYH0131837759,Elche,Comunitat Valenciana,Elx / Elche,administrative,cache,2025-11-05T16:44:01,2025-11-05T16:44:01
62,campello,Terrorismo,"Noticias de Alicante La Universidad de Alicante (UA) ha patentado un nuevo procedimiento de extracción selectiva que permite recuperar las tierras raras, los cotizados minerales que obsesionan a Donald Trump, considerados como el ""nuevo oro"" porque sirven para fabricar una gran variedad de productos tecnológicos y de defensa, además de utilizarse en tratamientos contra el cáncer y para reducir...",@AlicanteDirectoNews,,,,tratamientos contra el cáncer y para reducir,,,,mensajes,2025-11-05T17:08:50,2025-11-05T17:08:50
63,campello,Sin clasificar,Noticias de Alicante ¿Qué tienen en común los científicos y los empresarios?,@AlicanteDirectoNews,,,,común los científicos y los empresarios?,,,,mensajes,2025-11-05T17:08:50,2025-11-05T17:08:50
64,campello,Sin clasificar,Noticias de Alicante La música tiene un impacto positivo tanto en las personas cuidadoras como en quienes reciben su cuidado.,@AlicanteDirectoNews,,,,personas cuidadoras como en quienes reciben su cuidado,,,,mensajes,2025-11-05T17:08:50,2025-11-05T17:08:50
65,campello,Sin clasificar,La Generalitat destaca el avance del trabajo autónomo que consolida a la Comunitat como líder nacional https://diariodealicante.net/generalitat-avance-trabo-autonomo-comunitat/,@diarioAlicante,41.382840,2.176742,31TDF3116481584,Generalitat,Catalunya,Barcelonès,government,nominatim,2025-11-05T17:11:51,2025-11-05T17:11:51
66,campello,Sin clasificar,"La jueza de la dana cita a declarar al síndic del PP, el núcleo duro de Mazón y al dueño de El Ventorro https://www.informacion.es/comunidad-valenciana/2025/11/05/jueza-dana-cita-declarar-gabinete-mazon-propietario-ventorro-123389043.html La jueza de la dana cita a declarar al síndic del PP, el núcleo duro de Mazón y al dueño de El Ventorro La magistrada aún no detalla las fechas para las compa...",WEB www.informacion.es,41.241422,-88.419510,16TCL8105266529,Mazón,Illinois,Grundy County,administrative,cache,2025-11-05T17:12:08,2025-11-05T17:12:08
67,campello,Sin clasificar,"Costa Blanca abre el foco hacia mercados turísticos como Islandia, China y Estados Unidos https://www.informacion.es/economia/2025/11/05/costa-blanca-foco-diversidad-mercados-feria-londres-123373772.html Costa Blanca abre el foco hacia mercados turísticos como Islandia, China y Estados Unidos El Patronato de Turismo provincial centra su estrategia en la diversificación a todos los niveles inclu...",WEB www.informacion.es,,,,diversificación a todos los niveles inclu,,,,mensajes,2025-11-05T17:12:09,2025-11-05T17:12:09
68,campello,Sin clasificar,Sanidad confirma un brote de sarna en una residencia de mayores de Catral con 14 casos detectados https://diariodealicante.net/brote-sarna-residencia-catral/,@diarioAlicante,,,,una residencia de mayores de Catral con 14 casos detectados https://diariodealicante,,,,mensajes,2025-11-05T17:37:51,2025-11-05T17:37:51
69,campello,Sin clasificar,Hallan una pila de agua bendita de más de 200 años bajo el asfalto en Elda https://diariodealicante.net/pila-agua-bendita-elda/,@diarioAlicante,,,,Elda https://diariodealicante,,,,mensajes,2025-11-05T17:47:51,2025-11-05T17:47:51
70,campello,Sin clasificar,"🎭✨ Recital Poético Musical “A l’ombra de la Olivera” ✨🎶 Este jueves 6 de noviembre a las 20:00 h, el Saló Blau de la Casa de Cultura acogerá el recital poético musical a cargo de Ricardo Ferrando.",@AyuntamientodeCalp,,,,Recital Poético Musical,,,,mensajes,2025-11-05T18:00:50,2025-11-05T18:00:50
